x,y,u,v,pressure,theta,vorticity
7.395833333333332593e-01,1.041666666666666609e-02,-3.210959583704472986e-03,-3.162601500403195895e-04,2.133422926708687661e-02,5.000000000000000000e-01,3.054807931671851828e-01
7.604166666666666297e-01,1.041666666666666609e-02,-2.587457112251982053e-03,-3.072423214121713432e-04,2.130592527461930979e-02,5.000000000000000000e-01,2.556882188546797940e-01
7.812500000000000000e-01,1.041666666666666609e-02,-1.990668276914669705e-03,-2.895465139251409510e-04,2.117541065232492192e-02,5.000000000000000000e-01,2.077149816809009397e-01
8.020833333333332593e-01,1.041666666666666609e-02,-1.437612370762378486e-03,-2.635093922271502685e-04,2.095244801565458725e-02,5.000000000000000000e-01,1.627721759405295066e-01
8.229166666666666297e-01,1.041666666666666609e-02,-9.442829330129959200e-04,-2.298200455222321344e-04,2.065117833382609791e-02,5.000000000000000000e-01,1.219830417559195912e-01
8.437500000000000000e-01,1.041666666666666609e-02,-5.249281949073439802e-04,-1.895346925834197240e-04,2.028995524851484600e-02,5.000000000000000000e-01,8.632496413063801832e-02
8.645833333333332593e-01,1.041666666666666609e-02,-1.912827748573855599e-04,-1.441107274665388046e-04,1.989109233629121620e-02,5.000000000000000000e-01,5.656452955131371224e-02
8.854166666666666297e-01,1.041666666666666609e-02,4.832846583315647483e-05,-9.550051322400332499e-05,1.948055927463188813e-02,5.000000000000000000e-01,3.318218989454937290e-02
9.062500000000000000e-01,1.041666666666666609e-02,1.902146307180653051e-04,-4.638565166090546465e-05,1.908759841637802657e-02,5.000000000000000000e-01,1.628191384495953492e-02
9.270833333333332593e-01,1.041666666666666609e-02,2.372935239395842838e-04,-6.932415606133081551e-07,1.874411758249077548e-02,5.000000000000000000e-01,5.482317548418894938e-03
9.479166666666666297e-01,1.041666666666666609e-02,2.026432145319683256e-04,3.534355096822928917e-05,1.848308427068632090e-02,5.000000000000000000e-01,-1.943602818342748603e-04
9.687500000000000000e-01,1.041666666666666609e-02,1.158568340707912577e-04,5.144282949294769739e-05,1.833389314648604246e-02,5.000000000000000000e-01,-2.354296392274897107e-03
9.895833333333332593e-01,1.041666666666666609e-02,3.220700228892174968e-05,3.220700228892171580e-05,1.830922912686669055e-02,5.000000000000000000e-01,-1.858609730673852801e-03
1.041666666666666609e-02,3.125000000000000000e-02,2.723475553348909467e-05,-9.382809173498352496e-05,1.258883218941589388e-02,5.000000000000000000e-01,3.961174996909740120e-03
3.125000000000000000e-02,3.125000000000000000e-02,3.538117756788953600e-05,-3.420082750035558254e-05,1.251203017132750638e-02,5.000000000000000000e-01,1.121742985324579792e-02
5.208333333333332871e-02,3.125000000000000000e-02,-9.738686914574920604e-05,1.394624403041485835e-04,1.233989892556435972e-02,5.000000000000000000e-01,2.422338050254260744e-02
7.291666666666665741e-02,3.125000000000000000e-02,-4.372520991117906136e-04,3.505362567642985499e-04,1.210602033116521016e-02,5.000000000000000000e-01,3.963598645670457499e-02
9.375000000000000000e-02,3.125000000000000000e-02,-1.001991407457407043e-03,5.592110601868142961e-04,1.184217600569724936e-02,5.000000000000000000e-01,5.895213813912444922e-02
1.145833333333333287e-01,3.125000000000000000e-02,-1.781428607700567867e-03,7.464831775302245044e-04,1.157521280742603541e-02,5.000000000000000000e-01,8.272839755591712696e-02
1.354166666666666574e-01,3.125000000000000000e-02,-2.750745021129375346e-03,9.045401484653139458e-04,1.132605145401101472e-02,5.000000000000000000e-01,1.108900779292722460e-01
1.562500000000000000e-01,3.125000000000000000e-02,-3.878704974772345052e-03,1.031422073199138962e-03,1.111009206180271422e-02,5.000000000000000000e-01,1.429868293355251174e-01
1.770833333333333148e-01,3.125000000000000000e-02,-5.132421319450825026e-03,1.128089452950504666e-03,1.093817596230311877e-02,5.000000000000000000e-01,1.783676922047822966e-01
1.979166666666666574e-01,3.125000000000000000e-02,-6.479900579827302734e-03,1.196790350222624432e-03,1.081764082926776546e-02,5.000000000000000000e-01,2.162913870663927263e-01
2.187500000000000000e-01,3.125000000000000000e-02,-7.891213691440039993e-03,1.240142368389886805e-03,1.075326504845090098e-02,5.000000000000000000e-01,2.559917310377954336e-01
2.395833333333333148e-01,3.125000000000000000e-02,-9.338842021277018318e-03,1.260626823571221571e-03,1.074802813467849033e-02,5.000000000000000000e-01,2.967136513021974009e-01
2.604166666666666297e-01,3.125000000000000000e-02,-1.079755397523454730e-02,1.260333641742484223e-03,1.080367411632190792e-02,5.000000000000000000e-01,3.377306183613658641e-01
2.812500000000000000e-01,3.125000000000000000e-02,-1.224404470046652586e-02,1.240865289392173052e-03,1.092109123799551995e-02,5.000000000000000000e-01,3.783508965700075888e-01
3.020833333333333148e-01,3.125000000000000000e-02,-1.365649268086241083e-02,1.203343476318097975e-03,1.110053238586626578e-02,5.000000000000000000e-01,4.179176710478831880e-01
3.229166666666666297e-01,3.125000000000000000e-02,-1.501413456288087922e-02,1.148481491508368101e-03,1.134170461709472361e-02,5.000000000000000000e-01,4.558065110137609066e-01
3.437500000000000000e-01,3.125000000000000000e-02,-1.629692306894222481e-02,1.076696290022668024e-03,1.164375679549557036e-02,5.000000000000000000e-01,4.914225032661702630e-01
3.645833333333333148e-01,3.125000000000000000e-02,-1.748530664687963920e-02,9.882417183703544675e-04,1.200519333640381880e-02,5.000000000000000000e-01,5.241985686390510102e-01
3.854166666666666297e-01,3.125000000000000000e-02,-1.856015031021379658e-02,8.833493074820195166e-04,1.242374032153262427e-02,5.000000000000000000e-01,5.535958592532210787e-01
4.062500000000000000e-01,3.125000000000000000e-02,-1.950280292924279693e-02,7.623666624877209301e-04,1.289618823271045968e-02,5.000000000000000000e-01,5.791066648435567732e-01
4.270833333333333148e-01,3.125000000000000000e-02,-2.029530562171001987e-02,6.258859707458699342e-04,1.341823351742388662e-02,5.000000000000000000e-01,6.002598924614378495e-01
4.479166666666666297e-01,3.125000000000000000e-02,-2.092072772464608973e-02,4.748566188564773568e-04,1.398433921288719413e-02,5.000000000000000000e-01,6.166288951186073009e-01
4.687500000000000000e-01,3.125000000000000000e-02,-2.136361008147999799e-02,3.106761955508343873e-04,1.458763281235630691e-02,5.000000000000000000e-01,6.278411850472754852e-01
4.895833333333333148e-01,3.125000000000000000e-02,-2.161048911853168455e-02,1.352526605265288572e-04,1.521985709758679438e-02,5.000000000000000000e-01,6.335893550798061824e-01
5.104166666666666297e-01,3.125000000000000000e-02,-2.165046891029412043e-02,-4.897429454997377629e-05,1.587138604400087707e-02,5.000000000000000000e-01,6.336424845825667784e-01
5.312500000000000000e-01,3.125000000000000000e-02,-2.147580728926573243e-02,-2.390701052222316708e-04,1.653147385757597343e-02,5.000000000000000000e-01,6.278655858643547027e-01
5.520833333333332593e-01,3.125000000000000000e-02,-2.108256431899437067e-02,-4.313979313207442416e-04,1.718805253432216865e-02,5.000000000000000000e-01,6.162332782441221068e-01
5.729166666666666297e-01,3.125000000000000000e-02,-2.047127763180035809e-02,-6.216912139605547394e-04,1.782804822448391321e-02,5.000000000000000000e-01,5.988343083355101015e-01
5.937500000000000000e-01,3.125000000000000000e-02,-1.964753919865700957e-02,-8.051865039575145525e-04,1.843780582888939965e-02,5.000000000000000000e-01,5.758806700774038445e-01
6.145833333333332593e-01,3.125000000000000000e-02,-1.862242899340647156e-02,-9.767743306740514237e-04,1.900355826100933593e-02,5.000000000000000000e-01,5.477146583871053132e-01
6.354166666666666297e-01,3.125000000000000000e-02,-1.741276841601671968e-02,-1.131181064103392716e-03,1.951197152791979070e-02,5.000000000000000000e-01,5.148115540276635427e-01
6.562500000000000000e-01,3.125000000000000000e-02,-1.604115852720151142e-02,-1.263182370955835774e-03,1.995074226904813494e-02,5.000000000000000000e-01,4.777775205892846877e-01
6.770833333333332593e-01,3.125000000000000000e-02,-1.453577328799612704e-02,-1.367841960482979674e-03,2.030921820673118466e-02,5.000000000000000000e-01,4.373423177669987227e-01
6.979166666666666297e-01,3.125000000000000000e-02,-1.292988707017318772e-02,-1.440764813915764190e-03,2.057900680275064759e-02,5.000000000000000000e-01,3.943465315734817622e-01
7.187500000000000000e-01,3.125000000000000000e-02,-1.126112805943495221e-02,-1.478351049154560774e-03,2.075453465470090270e-02,5.000000000000000000e-01,3.497231627161458967e-01
7.395833333333332593e-01,3.125000000000000000e-02,-9.570463596308581913e-03,-1.478035070392454174e-03,2.083352078487451381e-02,5.000000000000000000e-01,3.044735642571840262e-01
7.604166666666666297e-01,3.125000000000000000e-02,-7.900938187000220575e-03,-1.438495281820888812e-03,2.081733155287820297e-02,5.000000000000000000e-01,2.596378400446529011e-01
7.812500000000000000e-01,3.125000000000000000e-02,-6.296197264007596071e-03,-1.359823311846359521e-03,2.071119350576109547e-02,5.000000000000000000e-01,2.162598571869179531e-01
8.020833333333332593e-01,3.125000000000000000e-02,-4.798836135321955798e-03,-1.243649629143863192e-03,2.052425236619827287e-02,5.000000000000000000e-01,1.753469228622420439e-01
8.229166666666666297e-01,3.125000000000000000e-02,-3.448608953106122380e-03,-1.093236428570734491e-03,2.026947982423302208e-02,5.000000000000000000e-01,1.378238402103642013e-01
8.437500000000000000e-01,3.125000000000000000e-02,-2.280510288601122516e-03,-9.135717121455694690e-04,1.996344162665910499e-02,5.000000000000000000e-01,1.044803868607452335e-01
8.645833333333332593e-01,3.125000000000000000e-02,-1.322693384163379712e-03,-7.115360323920901214e-04,1.962594503364954029e-02,5.000000000000000000e-01,7.591018241070685013e-02
8.854166666666666297e-01,3.125000000000000000e-02,-5.941046190671387273e-04,-4.962752140852346892e-04,1.927957119976329500e-02,5.000000000000000000e-01,5.243758175805009192e-02
9.062500000000000000e-01,3.125000000000000000e-02,-1.015882718868966810e-04,-2.800134628648249906e-04,1.894905150846594444e-02,5.000000000000000000e-01,3.402904128181453991e-02
9.270833333333332593e-01,3.125000000000000000e-02,1.639431763287580173e-04,-7.967577179386744817e-05,1.866033741119996203e-02,5.000000000000000000e-01,2.018877528805189392e-02
9.479166666666666297e-01,3.125000000000000000e-02,2.327604225969628904e-04,8.015914434089451844e-05,1.843908689485097147e-02,5.000000000000000000e-01,9.861195678196852527e-03
9.687500000000000000e-01,3.125000000000000000e-02,1.633364012368644896e-04,1.628376379415578826e-04,1.830812512523634708e-02,5.000000000000000000e-01,1.433673003084272313e-03
9.895833333333332593e-01,3.125000000000000000e-02,5.169221114060103478e-05,1.161062157184445070e-04,1.828456133289751984e-02,5.000000000000000000e-01,-2.390895605171309418e-03
1.041666666666666609e-02,5.208333333333332871e-02,-1.249776163464857097e-05,-1.085650856338240351e-04,1.279405674962136308e-02,5.000000000000000000e-01,1.225336720594549962e-02
3.125000000000000000e-02,5.208333333333332871e-02,-1.408644618117179477e-04,1.007564445411538833e-04,1.268286329488891272e-02,5.000000000000000000e-01,2.459631432600135892e-02
5.208333333333332871e-02,5.208333333333332871e-02,-5.175793030186400185e-04,5.139880561831999643e-04,1.250777638983346929e-02,5.000000000000000000e-01,4.413262318714718940e-02
7.291666666666665741e-02,5.208333333333332871e-02,-1.199826415708579730e-03,9.981229835412282203e-04,1.229221169240613670e-02,5.000000000000000000e-01,6.328382722196893018e-02
9.375000000000000000e-02,5.208333333333332871e-02,-2.200971772562229384e-03,1.477508998609150656e-03,1.205848269517149213e-02,5.000000000000000000e-01,8.380120473318536378e-02
1.145833333333333287e-01,5.208333333333332871e-02,-3.505395599486289294e-03,1.912046266275108878e-03,1.182614163893029417e-02,5.000000000000000000e-01,1.066652249850676137e-01
1.354166666666666574e-01,5.208333333333332871e-02,-5.080042597269037070e-03,2.282940470931985044e-03,1.161112213918093737e-02,5.000000000000000000e-01,1.322678298302321087e-01
1.562500000000000000e-01,5.208333333333332871e-02,-6.882797964390705708e-03,2.583737071497106425e-03,1.142569104123145052e-02,5.000000000000000000e-01,1.605867994109652641e-01
1.770833333333333148e-01,5.208333333333332871e-02,-8.868079202140374817e-03,2.814772037080684117e-03,1.127887640595568938e-02,5.000000000000000000e-01,1.913266292648045375e-01
1.979166666666666574e-01,5.208333333333332871e-02,-1.099024878768990396e-02,2.979756612018452482e-03,1.117708192570475781e-02,5.000000000000000000e-01,2.240229016857875899e-01
2.187500000000000000e-01,5.208333333333332871e-02,-1.320545603208902324e-02,3.083696462605915734e-03,1.112470909388174438e-02,5.000000000000000000e-01,2.581157568249304313e-01
2.395833333333333148e-01,5.208333333333332871e-02,-1.547241834083050438e-02,3.131663367933651236e-03,1.112469547370311361e-02,5.000000000000000000e-01,2.929997262276382020e-01
2.604166666666666297e-01,5.208333333333332871e-02,-1.775253569817225596e-02,3.128126408679336203e-03,1.117893139337952126e-02,5.000000000000000000e-01,3.280564167057189451e-01
2.812500000000000000e-01,5.208333333333332871e-02,-2.000963002439567345e-02,3.076657573910715829e-03,1.128854775819509645e-02,5.000000000000000000e-01,3.626752281342121575e-01
3.020833333333333148e-01,5.208333333333332871e-02,-2.220951965275710233e-02,2.979888800556872944e-03,1.145408376346193809e-02,5.000000000000000000e-01,3.962660727440938668e-01
3.229166666666666297e-01,5.208333333333332871e-02,-2.431957624931763151e-02,2.839634645848590055e-03,1.167555128116405661e-02,5.000000000000000000e-01,4.282670668754245957e-01
3.437500000000000000e-01,5.208333333333332871e-02,-2.630836315107878270e-02,2.657118543504946757e-03,1.195241618587035599e-02,5.000000000000000000e-01,4.581493729809421600e-01
3.645833333333333148e-01,5.208333333333332871e-02,-2.814541696624591957e-02,2.433256857992623090e-03,1.228351792592605532e-02,5.000000000000000000e-01,4.854207365154663556e-01
3.854166666666666297e-01,5.208333333333332871e-02,-2.980120582977076327e-02,2.168966694718751746e-03,1.266694839485874371e-02,5.000000000000000000e-01,5.096287520389930492e-01
4.062500000000000000e-01,5.208333333333332871e-02,-3.124727601902530308e-02,1.865472083534526482e-03,1.309991027446010675e-02,5.000000000000000000e-01,5.303644793787690714e-01
4.270833333333333148e-01,5.208333333333332871e-02,-3.245658218038195708e-02,1.524589403522941429e-03,1.357857385432098725e-02,5.000000000000000000e-01,5.472666964740039441e-01
4.479166666666666297e-01,5.208333333333332871e-02,-3.340398393266094668e-02,1.148977041294465921e-03,1.409795000995295138e-02,5.000000000000000000e-01,5.600268081913587492e-01
4.687500000000000000e-01,5.208333333333332871e-02,-3.406688209161040648e-02,7.423362888962141502e-04,1.465179548227936099e-02,5.000000000000000000e-01,5.683942214779971192e-01
4.895833333333333148e-01,5.208333333333332871e-02,-3.442596061758288611e-02,3.095501302053137237e-04,1.523256461033238932e-02,5.000000000000000000e-01,5.721818450194615657e-01
5.104166666666666297e-01,5.208333333333332871e-02,-3.446599590961958726e-02,-1.432566804296259719e-04,1.583141887347097598e-02,5.000000000000000000e-01,5.712716576595014972e-01
5.312500000000000000e-01,5.208333333333332871e-02,-3.417670127801085422e-02,-6.087439719796978142e-04,1.643863722291098728e-02,5.000000000000000000e-01,5.656304965232747950e-01
5.520833333333332593e-01,5.208333333333332871e-02,-3.355360673266623989e-02,-1.078061580179247693e-03,1.704311938054131614e-02,5.000000000000000000e-01,5.553155665657789619e-01
5.729166666666666297e-01,5.208333333333332871e-02,-3.259891588799554429e-02,-1.541005096966760815e-03,1.763280975706272430e-02,5.000000000000000000e-01,5.404673939887975065e-01
5.937500000000000000e-01,5.208333333333332871e-02,-3.132223919559715131e-02,-1.986287746493051176e-03,1.819511909441820161e-02,5.000000000000000000e-01,5.213111720000405125e-01
6.145833333333332593e-01,5.208333333333332871e-02,-2.974114150390991251e-02,-2.401880985076295175e-03,1.871736046366213879e-02,5.000000000000000000e-01,4.981574444121834033e-01
6.354166666666666297e-01,5.208333333333332871e-02,-2.788144489370856377e-02,-2.775431597292249593e-03,1.918725875885175097e-02,5.000000000000000000e-01,4.714003017635551296e-01
6.562500000000000000e-01,5.208333333333332871e-02,-2.577723625008523922e-02,-3.094750370205514092e-03,1.959351075836606240e-02,5.000000000000000000e-01,4.415130061905082060e-01
6.770833333333332593e-01,5.208333333333332871e-02,-2.347053813295361599e-02,-3.348357317570307013e-03,1.992636653022857723e-02,5.000000000000000000e-01,4.090409698158415375e-01
6.979166666666666297e-01,5.208333333333332871e-02,-2.101061340898082580e-02,-3.526060398624166359e-03,2.017819779771507296e-02,5.000000000000000000e-01,3.745919927395953697e-01
7.187500000000000000e-01,5.208333333333332871e-02,-1.845288911489756378e-02,-3.619538769267652452e-03,2.034401599361126620e-02,5.000000000000000000e-01,3.388236224217547332e-01
7.395833333333332593e-01,5.208333333333332871e-02,-1.585750232708680110e-02,-3.622898601216497858e-03,2.042190304905479661e-02,5.000000000000000000e-01,3.024274177181368595e-01
7.604166666666666297e-01,5.208333333333332871e-02,-1.328748868889975676e-02,-3.533170798492251893e-03,2.041332204438491699e-02,5.000000000000000000e-01,2.661097784000039379e-01
7.812500000000000000e-01,5.208333333333332871e-02,-1.080665000702589126e-02,-3.350727400041485574e-03,2.032328269203009796e-02,5.000000000000000000e-01,2.305688261881029821e-01
8.020833333333332593e-01,5.208333333333332871e-02,-8.477147273413504491e-03,-3.079609403246762883e-03,2.016034746423800775e-02,5.000000000000000000e-01,1.964665907664241984e-01
8.229166666666666297e-01,5.208333333333332871e-02,-6.356865024779877540e-03,-2.727786085317295602e-03,1.993647631607459170e-02,5.000000000000000000e-01,1.643954694435929009e-01
8.437500000000000000e-01,5.208333333333332871e-02,-4.496577251259750718e-03,-2.307408493424136127e-03,1.966671858248295740e-02,5.000000000000000000e-01,1.348376347572599887e-01
8.645833333333332593e-01,5.208333333333332871e-02,-2.936910543909835615e-03,-1.835182862901181371e-03,1.936876579539505844e-02,5.000000000000000000e-01,1.081159126934443382e-01
8.854166666666666297e-01,5.208333333333332871e-02,-1.705048204558332102e-03,-1.333079488023887829e-03,1.906237419691772170e-02,5.000000000000000000e-01,8.433508559726668463e-02
9.062500000000000000e-01,5.208333333333332871e-02,-8.110626470661730847e-04,-8.297110935985728061e-04,1.876864758327042096e-02,5.000000000000000000e-01,6.331470277043475814e-02
9.270833333333332593e-01,5.208333333333332871e-02,-2.437328391901918143e-04,-3.628393971517556555e-04,1.850914759196537265e-02,5.000000000000000000e-01,4.452086640703031839e-02
9.479166666666666297e-01,5.208333333333332871e-02,3.427347100919148358e-05,1.649921323119460219e-05,1.830482206011875210e-02,5.000000000000000000e-01,2.701887026520499724e-02
9.687500000000000000e-01,5.208333333333332871e-02,9.206753031982990449e-05,2.381275311007178533e-04,1.817494002249761542e-02,5.000000000000000000e-01,9.491116411880200915e-03
9.895833333333332593e-01,5.208333333333332871e-02,3.836480805816622436e-05,2.061632349172118610e-04,1.813706140548164772e-02,5.000000000000000000e-01,-5.000447036698121416e-04
1.041666666666666609e-02,7.291666666666665741e-02,-6.467915103095085662e-05,-3.138817296822461430e-05,1.308649254507712051e-02,5.000000000000000000e-01,2.588377925058020501e-02
3.125000000000000000e-02,7.291666666666665741e-02,-3.669121108651430207e-04,4.541791918868159830e-04,1.291761992561144684e-02,5.000000000000000000e-01,4.100709686009471749e-02
5.208333333333332871e-02,7.291666666666665741e-02,-1.038879629610141081e-03,1.209247668789457941e-03,1.271601010887037780e-02,5.000000000000000000e-01,6.440907913420847175e-02
7.291666666666665741e-02,7.291666666666665741e-02,-2.110557290934545437e-03,2.056788144949314202e-03,1.249595752202902615e-02,5.000000000000000000e-01,8.553168615939246711e-02
9.375000000000000000e-02,7.291666666666665741e-02,-3.579784988606249732e-03,2.889216891726418407e-03,1.227193980907797383e-02,5.000000000000000000e-01,1.062321870957179948e-01
1.145833333333333287e-01,7.291666666666665741e-02,-5.420381509755550428e-03,3.645358721231201082e-03,1.205714940208480607e-02,5.000000000000000000e-01,1.277216462403711339e-01
1.354166666666666574e-01,7.291666666666665741e-02,-7.590213792167049139e-03,4.294107296170138893e-03,1.186270482703943169e-02,5.000000000000000000e-01,1.506798144173200626e-01
1.562500000000000000e-01,7.291666666666665741e-02,-1.003799005074719822e-02,4.823101871960770726e-03,1.169743643976093456e-02,5.000000000000000000e-01,1.753738548459866653e-01
1.770833333333333148e-01,7.291666666666665741e-02,-1.270834466496300122e-02,5.231043088582491493e-03,1.156804661623004812e-02,5.000000000000000000e-01,2.017666728693103817e-01
1.979166666666666574e-01,7.291666666666665741e-02,-1.554526372454322070e-02,5.522574205646392856e-03,1.147945424301970857e-02,5.000000000000000000e-01,2.296079841287202439e-01
2.187500000000000000e-01,7.291666666666665741e-02,-1.849413013656360863e-02,5.704952525397485180e-03,1.143518722306407186e-02,5.000000000000000000e-01,2.585069594634563650e-01
2.395833333333333148e-01,7.291666666666665741e-02,-2.150273400135518931e-02,5.785973478675142737e-03,1.143774103981458345e-02,5.000000000000000000e-01,2.879881244709853183e-01
2.604166666666666297e-01,7.291666666666665741e-02,-2.452157713199577121e-02,5.772776785920181661e-03,1.148886193137416308e-02,5.000000000000000000e-01,3.175332003095838740e-01
2.812500000000000000e-01,7.291666666666665741e-02,-2.750375014751449410e-02,5.671274538412009875e-03,1.158973957847077643e-02,5.000000000000000000e-01,3.466116908230555960e-01
3.020833333333333148e-01,7.291666666666665741e-02,-3.040460197326178005e-02,5.486013290164298492e-03,1.174110999427436033e-02,5.000000000000000000e-01,3.747027759084420317e-01
3.229166666666666297e-01,7.291666666666665741e-02,-3.318136593974216342e-02,5.220330719282078799e-03,1.194327813181189808e-02,5.000000000000000000e-01,4.013107038950804450e-01
3.437500000000000000e-01,7.291666666666665741e-02,-3.579285806433744888e-02,4.876701496427889894e-03,1.219607426832460678e-02,5.000000000000000000e-01,4.259754845547728541e-01
3.645833333333333148e-01,7.291666666666665741e-02,-3.819932251714359961e-02,4.457192173042966686e-03,1.249876025582322137e-02,5.000000000000000000e-01,4.482803061843254611e-01
3.854166666666666297e-01,7.291666666666665741e-02,-4.036246641962993459e-02,3.963964145679588560e-03,1.284990235881772885e-02,5.000000000000000000e-01,4.678567496878031640e-01
