x,y,u,v,pressure,theta,vorticity
2.812500000000000000e-01,9.375000000000000000e-02,-8.210391576254572055e-02,1.505068510327938272e-02,-3.966117776218787416e-02,5.976047918058369213e-01,3.691836309484360923e-01
3.437500000000000000e-01,9.375000000000000000e-02,-9.557621513254088708e-02,1.036037459058496493e-02,-2.552486313389863704e-02,5.249279999171442279e-01,4.548468223224338969e-01
4.062500000000000000e-01,9.375000000000000000e-02,-1.041960782188518092e-01,5.642000887122999506e-03,-9.761777709416594173e-03,4.592467753614818959e-01,5.149580808116906994e-01
4.687500000000000000e-01,9.375000000000000000e-02,-1.078258299281208005e-01,9.446478601582116493e-04,6.967718708272355177e-03,3.998357520154230960e-01,5.427000688534007189e-01
5.312500000000000000e-01,9.375000000000000000e-02,-1.064319285542739968e-01,-3.773253158765109850e-03,2.407103846314008477e-02,3.456900417326251307e-01,5.366385186655229234e-01
5.937500000000000000e-01,9.375000000000000000e-02,-1.000513828161226776e-01,-8.515457530750308868e-03,4.095588063103906828e-02,2.956422341951871480e-01,4.998291004380870373e-01
6.562500000000000000e-01,9.375000000000000000e-02,-8.887492309495603759e-02,-1.309370343879431159e-02,5.678591175573573235e-02,2.485105231973609441e-01,4.388730346539504446e-01
7.187500000000000000e-01,9.375000000000000000e-02,-7.341671622804894770e-02,-1.708631517692098256e-02,7.059308818687677622e-02,2.031903508771412681e-01,3.631826964049538198e-01
7.812500000000000000e-01,9.375000000000000000e-02,-5.474324320467921501e-02,-1.977817235044849326e-02,8.135267477425876803e-02,1.586989121071454012e-01,2.857014745928588284e-01
8.437500000000000000e-01,9.375000000000000000e-02,-3.474173390983972126e-02,-2.009878557787116854e-02,8.814610570688947988e-02,1.142116048425654840e-01,2.233724160813166937e-01
9.062500000000000000e-01,9.375000000000000000e-02,-1.639542652353682961e-02,-1.659101580658013317e-02,9.039550500859362681e-02,6.912506050974380478e-02,1.959476752701201085e-01
9.687500000000000000e-01,9.375000000000000000e-02,-4.042920421015254104e-03,-7.586979585869706687e-03,8.803980705211229829e-02,2.319477102331542195e-02,1.687947700142928831e-01
3.125000000000000000e-02,1.562500000000000000e-01,-6.202354392851660257e-03,2.375338250199365148e-02,-4.193484473478733404e-02,9.519382845979490471e-01,3.080616093718125947e-01
9.375000000000000000e-02,1.562500000000000000e-01,-2.408603378260653141e-02,4.313921308052291737e-02,-4.584156412469549136e-02,8.570064475380921865e-01,1.816153224886306594e-01
1.562500000000000000e-01,1.562500000000000000e-01,-4.884457862958770102e-02,4.637555774987246748e-02,-4.493789234286096196e-02,7.653434723194175726e-01,4.565297946504898174e-03
2.187500000000000000e-01,1.562500000000000000e-01,-7.405775156207836107e-02,4.144539009786658151e-02,-4.041578469257199602e-02,6.790956827042651245e-01,-5.945836574102647543e-02
2.812500000000000000e-01,1.562500000000000000e-01,-9.614074310364409404e-02,3.292020547866747471e-02,-3.307288015313515628e-02,5.996853981722007898e-01,-6.314410824599908656e-02
3.437500000000000000e-01,1.562500000000000000e-01,-1.132332760236167135e-01,2.305568650516465201e-02,-2.350798417892425995e-02,5.276172867400450439e-01,-4.303874390362247282e-02
4.062500000000000000e-01,1.562500000000000000e-01,-1.244454820447427057e-01,1.277875807998023541e-02,-1.223521222400028585e-02,4.626185189597271652e-01,-2.059949257560503288e-02
4.687500000000000000e-01,1.562500000000000000e-01,-1.293912063844239180e-01,2.383366716251177336e-03,2.371552191226117268e-04,4.038944208644902334e-01,-5.956532090705152216e-03
5.312500000000000000e-01,1.562500000000000000e-01,-1.279610119935795653e-01,-8.036067779549238566e-03,1.340438553237199848e-02,3.503724806395803193e-01,-1.487038634850529339e-03
5.937500000000000000e-01,1.562500000000000000e-01,-1.202660971285887115e-01,-1.832810351310834585e-02,2.676068507180855149e-02,3.007654631924659427e-01,-3.680460032416843497e-03
6.562500000000000000e-01,1.562500000000000000e-01,-1.066806456475241222e-01,-2.804296865866751087e-02,3.949326891983127863e-02,2.537829955204403687e-01,-4.841234325219101464e-03
7.187500000000000000e-01,1.562500000000000000e-01,-8.797205875747893256e-02,-3.630384371400005583e-02,5.065937992256212830e-02,2.082549238579237683e-01,5.220927946914311057e-03
7.812500000000000000e-01,1.562500000000000000e-01,-6.551940026826319485e-02,-4.168677532595488344e-02,5.925546493460344399e-02,1.631746041315734752e-01,3.865481891045841056e-02
8.437500000000000000e-01,1.562500000000000000e-01,-4.159091669276179098e-02,-4.212017547270567597e-02,6.436012050545340812e-02,1.177348793769034258e-01,1.090746196791225753e-01
9.062500000000000000e-01,1.562500000000000000e-01,-1.966642764415491018e-02,-3.484042234665539473e-02,6.531667646350013123e-02,7.138777926081547875e-02,2.307171419077246599e-01
9.687500000000000000e-01,1.562500000000000000e-01,-4.863303392792986748e-03,-1.649320339967794494e-02,6.181354701772277804e-02,2.397676816862104321e-02,2.998413329555157381e-01
3.125000000000000000e-02,2.187500000000000000e-01,-5.470196556158353832e-03,3.542593345100366470e-02,-2.944776603223101669e-02,9.530025236557998491e-01,4.684072459346338979e-01
9.375000000000000000e-02,2.187500000000000000e-01,-2.184647593702068041e-02,6.572662090213010622e-02,-3.389566433986457988e-02,8.600208269354994162e-01,2.382002605424649866e-01
1.562500000000000000e-01,2.187500000000000000e-01,-4.543214943620429297e-02,7.213236827443009203e-02,-3.485507510333495096e-02,7.700692468598044904e-01,-9.680925217735542043e-02
2.187500000000000000e-01,2.187500000000000000e-01,-7.024885835488649255e-02,6.571846142448184436e-02,-3.316498403859000077e-02,6.853193299793218785e-01,-2.797457645793561265e-01
2.812500000000000000e-01,2.187500000000000000e-01,-9.260060582449776423e-02,5.308187316322920957e-02,-2.925871067612305365e-02,6.072359767571308131e-01,-3.690625191905493874e-01
3.437500000000000000e-01,2.187500000000000000e-01,-1.103378195432753173e-01,3.772376545935309661e-02,-2.340641147236277586e-02,5.363390038730483367e-01,-4.065717010316746705e-01
4.062500000000000000e-01,2.187500000000000000e-01,-1.222934614358146543e-01,2.127852703945710272e-02,-1.586530419045163731e-02,4.723325454417352520e-01,-4.177371899819032341e-01
4.687500000000000000e-01,2.187500000000000000e-01,-1.278960892763121304e-01,4.431949936952986682e-03,-6.960998374416021983e-03,4.143724729554307262e-01,-4.149810556107390025e-01
5.312500000000000000e-01,2.187500000000000000e-01,-1.269575189542772042e-01,-1.245341571313030027e-02,2.920965732265468073e-03,3.613316876391235444e-01,-4.016812579085773383e-01
5.937500000000000000e-01,2.187500000000000000e-01,-1.195982261911888445e-01,-2.896496320760649085e-02,1.337488897687839906e-02,3.118162450081956583e-01,-3.750341864367716660e-01
6.562500000000000000e-01,2.187500000000000000e-01,-1.062455090051953599e-01,-4.434427763122744670e-02,2.364359394943468806e-02,2.644255704548379438e-01,-3.276922934689923683e-01
7.187500000000000000e-01,2.187500000000000000e-01,-8.771313888870060915e-02,-5.724349174798006035e-02,3.281842200650190999e-02,2.179327817967336711e-01,-2.492403086862847728e-01
7.812500000000000000e-01,2.187500000000000000e-01,-6.539142732719213646e-02,-6.552149734269910319e-02,3.990203344549979325e-02,1.713350848226630196e-01,-1.272625439508728862e-01
8.437500000000000000e-01,2.187500000000000000e-01,-4.152970839043055445e-02,-6.607565596822444209e-02,4.394263191916038258e-02,1.238955570960739855e-01,5.194915486701356944e-02
9.062500000000000000e-01,2.187500000000000000e-01,-1.960809718897468107e-02,-5.473104210119937585e-02,4.421783298266691864e-02,7.519821141017030142e-02,3.031224450386694191e-01
9.687500000000000000e-01,2.187500000000000000e-01,-4.828649146499818315e-03,-2.618515593897074653e-02,4.035601072476817375e-02,2.525579588100031192e-02,4.526698249192180890e-01
3.125000000000000000e-02,2.812500000000000000e-01,-4.151885232428011857e-03,4.504801523959002518e-02,-2.211355313961577140e-02,9.548006902436094734e-01,6.240620740466880090e-01
9.375000000000000000e-02,2.812500000000000000e-01,-1.715463152698822741e-02,8.548356478896627919e-02,-2.624597115992201302e-02,8.651866635930305360e-01,3.199361773908969697e-01
1.562500000000000000e-01,2.812500000000000000e-01,-3.675158158506653533e-02,9.555804794485583953e-02,-2.825775202487211535e-02,7.782630727689643368e-01,-1.367890833662365746e-01
2.187500000000000000e-01,2.812500000000000000e-01,-5.814002610085972772e-02,8.849793518853146801e-02,-2.858452986749884100e-02,6.961449490696310916e-01,-4.155085562016266887e-01
2.812500000000000000e-01,2.812500000000000000e-01,-7.800262416995416836e-02,7.251674493788526354e-02,-2.731792376151158386e-02,6.202784627133539619e-01,-5.761151249863716295e-01
3.437500000000000000e-01,2.812500000000000000e-01,-9.421515951842948655e-02,5.223864275194990692e-02,-2.443547040464523479e-02,5.511720259818537748e-01,-6.629039599858328469e-01
4.062500000000000000e-01,2.812500000000000000e-01,-1.055201488194049131e-01,3.002428094037506295e-02,-1.995565925375665517e-02,4.885048671377669183e-01,-7.037644970288070567e-01
4.687500000000000000e-01,2.812500000000000000e-01,-1.112505171856689457e-01,7.019192242796505610e-03,-1.401607741604460333e-02,4.313887627568852023e-01,-7.128068603235651057e-01
5.312500000000000000e-01,2.812500000000000000e-01,-1.111477678995668739e-01,-1.608197762711078421e-02,-6.871167802272398761e-03,3.786409788476173821e-01,-6.944182355609571644e-01
5.937500000000000000e-01,2.812500000000000000e-01,-1.052776857420893997e-01,-3.856577621419185475e-02,1.172867745091898950e-03,3.287990764511757313e-01,-6.468571241728722221e-01
6.562500000000000000e-01,2.812500000000000000e-01,-9.399763750427364561e-02,-5.937623004845132141e-02,9.445169630641528369e-03,2.803761120303294163e-01,-5.634503174681574356e-01
7.187500000000000000e-01,2.812500000000000000e-01,-7.799423988316499246e-02,-7.674730706835958260e-02,1.709599546586919316e-02,2.321144817068936106e-01,-4.332835390077721116e-01
7.812500000000000000e-01,2.812500000000000000e-01,-5.844374649464846583e-02,-8.788988697234459413e-02,2.315176477490515916e-02,1.830534092353710007e-01,-2.424643639312921151e-01
8.437500000000000000e-01,2.812500000000000000e-01,-3.729410580963875982e-02,-8.871862596035022530e-02,2.664385547593003944e-02,1.325821780167615316e-01,2.497380817102140549e-02
9.062500000000000000e-01,2.812500000000000000e-01,-1.766623324473489548e-02,-7.363755587543333037e-02,2.680642010269299047e-02,8.048720014256610655e-02,3.865749608118572711e-01
9.687500000000000000e-01,2.812500000000000000e-01,-4.355259183237988364e-03,-3.536906426870855408e-02,2.324836857664180911e-02,2.701322662476584105e-02,6.027490031052619157e-01
3.125000000000000000e-02,3.437500000000000000e-01,-2.606856713241842601e-03,5.180675718525988571e-02,-1.789644905220455495e-02,9.571759770991830063e-01,7.534771111166483903e-01
9.375000000000000000e-02,3.437500000000000000e-01,-1.132846540561699075e-02,1.004491778302317867e-01,-2.117786480601357990e-02,8.720858495215582096e-01,4.034318857280745352e-01
1.562500000000000000e-01,3.437500000000000000e-01,-2.531914361585953233e-02,1.141800631719111780e-01,-2.363286439483849866e-02,7.893043288864641793e-01,-1.366739138810486032e-01
2.187500000000000000e-01,3.437500000000000000e-01,-4.135159183665373245e-02,1.072968126980635151e-01,-2.532800878081541140e-02,7.108128399881832316e-01,-4.869572238287205312e-01
2.812500000000000000e-01,3.437500000000000000e-01,-5.684550763778287163e-02,8.907438129857679632e-02,-2.605315658280525637e-02,6.379739262545475187e-01,-7.040890946276949780e-01
3.437500000000000000e-01,3.437500000000000000e-01,-6.996728854255641894e-02,6.501532264450723964e-02,-2.552978228084669399e-02,5.712457852956971394e-01,-8.318761631229774078e-01
4.062500000000000000e-01,3.437500000000000000e-01,-7.954234981636718049e-02,3.812765162260393914e-02,-2.356087627968715681e-02,5.102657694928247611e-01,-8.990525020282476021e-01
4.687500000000000000e-01,3.437500000000000000e-01,-8.490149030335233937e-02,1.000533041381679658e-02,-2.010327296916647466e-02,4.540926769529212703e-01,-9.208176757275938762e-01
5.312500000000000000e-01,3.437500000000000000e-01,-8.574020796614591211e-02,-1.833214742143957077e-02,-1.527637000539780465e-02,4.014746026051461136e-01,-9.023552950647426574e-01
5.937500000000000000e-01,3.437500000000000000e-01,-8.203533809092035389e-02,-4.589055845256610755e-02,-9.290605443140628750e-03,3.509209167835822263e-01,-8.428313321082558929e-01
6.562500000000000000e-01,3.437500000000000000e-01,-7.399575017584340830e-02,-7.137108396296976132e-02,-2.706645991370756898e-03,3.008971382580868381e-01,-7.360961187499465153e-01
7.187500000000000000e-01,3.437500000000000000e-01,-6.206635343662236792e-02,-9.268524751417082930e-02,3.712618752386737109e-03,2.501492197348998414e-01,-5.702921665455629174e-01
7.812500000000000000e-01,3.437500000000000000e-01,-4.705470072777126478e-02,-1.065140926239009911e-01,9.046906552395317380e-03,1.977981405919052860e-01,-3.290779288743759801e-01
8.437500000000000000e-01,3.437500000000000000e-01,-3.039910331489696638e-02,-1.078996584066778397e-01,1.233794095549550773e-02,1.434099469925611547e-01,7.199373338437370373e-03
9.062500000000000000e-01,3.437500000000000000e-01,-1.458040559881516700e-02,-8.990309371009140571e-02,1.279357054867613641e-02,8.703082121411438721e-02,4.602088469316332198e-01
9.687500000000000000e-01,3.437500000000000000e-01,-3.635291321208010840e-03,-4.335961477315455892e-02,9.992030806394019971e-03,2.917980431664083177e-02,7.316928734245433663e-01
3.125000000000000000e-02,4.062500000000000000e-01,-1.051682832065259322e-03,5.546529673056698612e-02,-1.491457997078030062e-02,9.599267738595503863e-01,8.433587836599466536e-01
9.375000000000000000e-02,4.062500000000000000e-01,-5.210311256346251106e-03,1.096708754015808251e-01,-1.703841989567568549e-02,8.801650229408991555e-01,4.728129959691184658e-01
1.562500000000000000e-01,4.062500000000000000e-01,-1.281970748210373330e-02,1.265584400365621920e-01,-1.948835208565916077e-02,8.023493668431742609e-01,-1.127501165391497084e-01
2.187500000000000000e-01,4.062500000000000000e-01,-2.237605499560404304e-02,1.205072315677070544e-01,-2.204586889944668004e-02,7.282553506297153589e-01,-5.095528405770022307e-01
2.812500000000000000e-01,4.062500000000000000e-01,-3.227297739504856461e-02,1.012548006295069247e-01,-2.425375552515612876e-02,6.590997428914134870e-01,-7.675643284033855096e-01
3.437500000000000000e-01,4.062500000000000000e-01,-4.117736880403016775e-02,7.486107562733224086e-02,-2.561400557811127632e-02,5.952443532842139895e-01,-9.274642780556272559e-01
4.062500000000000000e-01,4.062500000000000000e-01,-4.814857829656440935e-02,4.482816940612392026e-02,-2.573694391019430705e-02,5.362597665403237013e-01,-1.017264585129105559e+00
4.687500000000000000e-01,4.062500000000000000e-01,-5.260810676376322104e-02,1.312348158448077909e-02,-2.441012198540939981e-02,4.811377496632566197e-01,-1.052571060271300762e+00
5.312500000000000000e-01,4.062500000000000000e-01,-5.424924488285694235e-02,-1.897044281021624881e-02,-2.161610375160445685e-02,4.285416227345810736e-01,-1.039005840506481704e+00
5.937500000000000000e-01,4.062500000000000000e-01,-5.296270577008761055e-02,-5.024367205178431606e-02,-1.747515531167305458e-02,3.769786087922648576e-01,-9.762826246208052838e-01
6.562500000000000000e-01,4.062500000000000000e-01,-4.878031172213505295e-02,-7.923995232678106293e-02,-1.242132268400046591e-02,3.249111193242679718e-01,-8.585289779105601538e-01
7.187500000000000000e-01,4.062500000000000000e-01,-4.185072772590085755e-02,-1.036753598858147773e-01,-7.105644248136727681e-03,2.711226412701698285e-01,-6.726438236614790123e-01
7.812500000000000000e-01,4.062500000000000000e-01,-3.252341627785847872e-02,-1.198629444091505319e-01,-2.362593610482313644e-03,2.148483448732370071e-01,-3.991914465012232904e-01
8.437500000000000000e-01,4.062500000000000000e-01,-2.158302856313384574e-02,-1.221467917490272198e-01,8.945853734068642815e-04,1.558686761766419626e-01,-1.377919366708169058e-02
9.062500000000000000e-01,4.062500000000000000e-01,-1.065229547766576891e-02,-1.024053911692918983e-01,1.872695841028032548e-03,9.453234370610823223e-02,5.106459705474861721e-01
9.687500000000000000e-01,4.062500000000000000e-01,-2.729910487432212537e-03,-4.972481658179478403e-02,1.192047730848300180e-04,3.166080152480350851e-02,8.269802514335706789e-01
3.125000000000000000e-02,4.687500000000000000e-01,3.844526712925047359e-04,5.613252689133974016e-02,-1.160760865932167207e-02,9.628215314184728202e-01,8.864314853930517213e-01
9.375000000000000000e-02,4.687500000000000000e-01,6.630534042384017947e-04,1.128836729321431587e-01,-1.241728800344828187e-02,8.888097222112313345e-01,5.174008009650465922e-01
1.562500000000000000e-01,4.687500000000000000e-01,-3.890228823395897820e-04,1.320071150183353137e-01,-1.453868859778181810e-02,8.164618154517581106e-01,-7.788419113777322877e-02
2.187500000000000000e-01,4.687500000000000000e-01,-2.961126171583713940e-03,1.271870073886783581e-01,-1.757741257395610546e-02,7.472722124463471172e-01,-4.956274258251138765e-01
2.812500000000000000e-01,4.687500000000000000e-01,-6.546122527734487759e-03,1.080569435641309251e-01,-2.088817319687816254e-02,6.822642917799561779e-01,-7.775261260967401000e-01
3.437500000000000000e-01,4.687500000000000000e-01,-1.046088500898601295e-02,8.087808658294139141e-02,-2.378706959638371421e-02,6.216455305250119245e-01,-9.592181958965722011e-01
4.062500000000000000e-01,4.687500000000000000e-01,-1.412187071808043703e-02,4.944335365214344580e-02,-2.571194039142472854e-02,5.648928606884054959e-01,-1.066572074688246108e+00
4.687500000000000000e-01,4.687500000000000000e-01,-1.712871998577992008e-02,1.597467507335954134e-02,-2.629300772858562951e-02,5.109219660390736939e-01,-1.114885428653503041e+00
5.312500000000000000e-01,4.687500000000000000e-01,-1.923163153910079776e-02,-1.807758662668041555e-02,-2.537437951644659628e-02,4.583060107767281677e-01,-1.109902554394417429e+00
5.937500000000000000e-01,4.687500000000000000e-01,-2.026951952988451100e-02,-5.138517935730576441e-02,-2.299477651400015643e-02,4.055569026039794189e-01,-1.051568261516243830e+00
6.562500000000000000e-01,4.687500000000000000e-01,-2.011131577105385038e-02,-8.243904282804281891e-02,-1.945140909338341495e-02,3.511758413041300431e-01,-9.341145517147954047e-01
7.187500000000000000e-01,4.687500000000000000e-01,-1.860886756130696040e-02,-1.089083015905341068e-01,-1.526291096481838250e-02,2.940087384306334650e-01,-7.431742988883384138e-01
7.812500000000000000e-01,4.687500000000000000e-01,-1.562720177833079593e-02,-1.269389799354497528e-01,-1.114479406294215103e-02,2.334195115990247149e-01,-4.559634856643072220e-01
8.437500000000000000e-01,4.687500000000000000e-01,-1.121915086665312145e-02,-1.304191948491303099e-01,-7.922283623407216924e-03,1.694170969845326946e-01,-4.261413425052129611e-02
9.062500000000000000e-01,4.687500000000000000e-01,-5.989176750018504469e-03,-1.102936952712914864e-01,-6.346651203900863236e-03,1.026806519831372638e-01,5.306284170485267015e-01
9.687500000000000000e-01,4.687500000000000000e-01,-1.646673575410121868e-03,-5.410140064463711540e-02,-6.870268355600131494e-03,3.435638479851446658e-02,8.803130514973522835e-01
3.125000000000000000e-02,5.312500000000000000e-01,1.646673575410117748e-03,5.410140064463711540e-02,-6.870268355600145371e-03,9.656436152014855612e-01,8.803130514973522835e-01
9.375000000000000000e-02,5.312500000000000000e-01,5.989176750018498398e-03,1.102936952712914864e-01,-6.346651203900849358e-03,8.973193480168626390e-01,5.306284170485269236e-01
1.562500000000000000e-01,5.312500000000000000e-01,1.121915086665311798e-02,1.304191948491303377e-01,-7.922283623407189168e-03,8.305829030154672221e-01,-4.261413425052110182e-02
2.187500000000000000e-01,5.312500000000000000e-01,1.562720177833080287e-02,1.269389799354497805e-01,-1.114479406294199837e-02,7.665804884009752573e-01,-4.559634856643073331e-01
2.812500000000000000e-01,5.312500000000000000e-01,1.860886756130697428e-02,1.089083015905341206e-01,-1.526291096481828535e-02,7.059912615693665350e-01,-7.431742988883383028e-01
3.437500000000000000e-01,5.312500000000000000e-01,2.011131577105387119e-02,8.243904282804284667e-02,-1.945140909338334556e-02,6.488241586958698459e-01,-9.341145517147955157e-01
4.062500000000000000e-01,5.312500000000000000e-01,2.026951952988452488e-02,5.138517935730576441e-02,-2.299477651400011480e-02,5.944430973960205256e-01,-1.051568261516244052e+00
4.687500000000000000e-01,5.312500000000000000e-01,1.923163153910081510e-02,1.807758662668041555e-02,-2.537437951644658241e-02,5.416939892232717213e-01,-1.109902554394417429e+00
5.312500000000000000e-01,5.312500000000000000e-01,1.712871998577993743e-02,-1.597467507335954134e-02,-2.629300772858565727e-02,4.890780339609261951e-01,-1.114885428653503041e+00
5.937500000000000000e-01,5.312500000000000000e-01,1.412187071808045091e-02,-4.944335365214344580e-02,-2.571194039142482568e-02,4.351071393115945041e-01,-1.066572074688246108e+00
6.562500000000000000e-01,5.312500000000000000e-01,1.046088500898603030e-02,-8.087808658294137754e-02,-2.378706959638381135e-02,3.783544694749880755e-01,-9.592181958965720900e-01
7.187500000000000000e-01,5.312500000000000000e-01,6.546122527734508575e-03,-1.080569435641309251e-01,-2.088817319687821805e-02,3.177357082200438776e-01,-7.775261260967398780e-01
7.812500000000000000e-01,5.312500000000000000e-01,2.961126171583718276e-03,-1.271870073886783303e-01,-1.757741257395617485e-02,2.527277875536528273e-01,-4.956274258251136544e-01
8.437500000000000000e-01,5.312500000000000000e-01,3.890228823395824095e-04,-1.320071150183352859e-01,-1.453868859778187361e-02,1.835381845482418339e-01,-7.788419113777361735e-02
9.062500000000000000e-01,5.312500000000000000e-01,-6.630534042384045052e-04,-1.128836729321431587e-01,-1.241728800344835126e-02,1.111902777887685545e-01,5.174008009650462592e-01
9.687500000000000000e-01,5.312500000000000000e-01,-3.844526712925041396e-04,-5.613252689133974016e-02,-1.160760865932174146e-02,3.717846858152716594e-02,8.864314853930516103e-01
3.125000000000000000e-02,5.937500000000000000e-01,2.729910487432212970e-03,4.972481658179478403e-02,1.192047730848438958e-04,9.683391984751965609e-01,8.269802514335706789e-01
9.375000000000000000e-02,5.937500000000000000e-01,1.065229547766576371e-02,1.024053911692918983e-01,1.872695841028018671e-03,9.054676562938916984e-01,5.106459705474861721e-01
1.562500000000000000e-01,5.937500000000000000e-01,2.158302856313384227e-02,1.221467917490272337e-01,8.945853734068642815e-04,8.441313238233579819e-01,-1.377919366708163507e-02
2.187500000000000000e-01,5.937500000000000000e-01,3.252341627785848566e-02,1.198629444091505458e-01,-2.362593610482258133e-03,7.851516551267629929e-01,-3.991914465012233459e-01
2.812500000000000000e-01,5.937500000000000000e-01,4.185072772590086448e-02,1.036753598858147773e-01,-7.105644248136630536e-03,7.288773587298300605e-01,-6.726438236614790123e-01
3.437500000000000000e-01,5.937500000000000000e-01,4.878031172213506683e-02,7.923995232678107681e-02,-1.242132268400041040e-02,6.750888806757319172e-01,-8.585289779105602648e-01
4.062500000000000000e-01,5.937500000000000000e-01,5.296270577008762442e-02,5.024367205178430912e-02,-1.747515531167305458e-02,6.230213912077351424e-01,-9.762826246208056169e-01
4.687500000000000000e-01,5.937500000000000000e-01,5.424924488285695623e-02,1.897044281021625228e-02,-2.161610375160454012e-02,5.714583772654188154e-01,-1.039005840506481704e+00
5.312500000000000000e-01,5.937500000000000000e-01,5.260810676376323491e-02,-1.312348158448077562e-02,-2.441012198540951084e-02,5.188622503367433803e-01,-1.052571060271300762e+00
5.937500000000000000e-01,5.937500000000000000e-01,4.814857829656442323e-02,-4.482816940612391332e-02,-2.573694391019440419e-02,4.637402334596764097e-01,-1.017264585129105559e+00
6.562500000000000000e-01,5.937500000000000000e-01,4.117736880403018163e-02,-7.486107562733224086e-02,-2.561400557811134571e-02,4.047556467157861215e-01,-9.274642780556270338e-01
7.187500000000000000e-01,5.937500000000000000e-01,3.227297739504856461e-02,-1.012548006295069247e-01,-2.425375552515617039e-02,3.409002571085865685e-01,-7.675643284033849545e-01
7.812500000000000000e-01,5.937500000000000000e-01,2.237605499560404998e-02,-1.205072315677070127e-01,-2.204586889944666617e-02,2.717446493702845856e-01,-5.095528405770020086e-01
8.437500000000000000e-01,5.937500000000000000e-01,1.281970748210375065e-02,-1.265584400365621642e-01,-1.948835208565918853e-02,1.976506331568258501e-01,-1.127501165391500693e-01
9.062500000000000000e-01,5.937500000000000000e-01,5.210311256346262382e-03,-1.096708754015808113e-01,-1.703841989567575488e-02,1.198349770591007890e-01,4.728129959691181328e-01
9.687500000000000000e-01,5.937500000000000000e-01,1.051682832065260840e-03,-5.546529673056699306e-02,-1.491457997078035613e-02,4.007322614044959985e-02,8.433587836599463206e-01
3.125000000000000000e-02,6.562500000000000000e-01,3.635291321208013009e-03,4.335961477315456586e-02,9.992030806393978337e-03,9.708201956833591995e-01,7.316928734245434773e-01
