x,y,u,v,pressure,theta,vorticity
2.812500000000000000e-01,2.187500000000000000e-01,-1.749652810027091665e-01,5.757820105032605829e-02,2.570625284084654405e-02,3.173685908320342808e-01,-3.535697597135989412e-01
3.437500000000000000e-01,2.187500000000000000e-01,-1.997402054482620981e-01,3.922168802729247838e-02,2.598746384453531899e-02,2.762999210884030110e-01,-2.298084033091772893e-01
4.062500000000000000e-01,2.187500000000000000e-01,-2.159880660635937755e-01,2.288822346780080771e-02,2.779623474602346822e-02,2.520286250809361528e-01,-1.760932501320686683e-01
4.687500000000000000e-01,2.187500000000000000e-01,-2.236385003506562996e-01,4.924497632539573573e-03,3.129063524786081241e-02,2.368303016904377278e-01,-1.738631589071616412e-01
5.312500000000000000e-01,2.187500000000000000e-01,-2.221881299096101769e-01,-1.647946516900154756e-02,3.656321308114844626e-02,2.258678607444751796e-01,-1.933507609938909799e-01
5.937500000000000000e-01,2.187500000000000000e-01,-2.109500703656843057e-01,-4.136505234624799493e-02,4.360287346032555578e-02,2.155004609067633636e-01,-2.052976004374335028e-01
6.562500000000000000e-01,2.187500000000000000e-01,-1.893910593973719969e-01,-6.784881925343599907e-02,5.174639512977932676e-02,2.026823033053854195e-01,-1.820536782816178367e-01
7.187500000000000000e-01,2.187500000000000000e-01,-1.577118751765047011e-01,-9.202225528721831582e-02,5.980421505012079031e-02,1.848040173475583581e-01,-9.973553134717860758e-02
7.812500000000000000e-01,2.187500000000000000e-01,-1.177096846043529932e-01,-1.080427874932576582e-01,6.621518136122774012e-02,1.594943868477441684e-01,5.945035248841679110e-02
8.437500000000000000e-01,2.187500000000000000e-01,-7.378646482659680095e-02,-1.087397618765075791e-01,6.955445362672967036e-02,1.248409248187661025e-01,3.021906350385633599e-01
9.062500000000000000e-01,2.187500000000000000e-01,-3.366289438619049501e-02,-8.724415099425114617e-02,6.927579936382274872e-02,8.018558353691200569e-02,6.216123711375376448e-01
9.687500000000000000e-01,2.187500000000000000e-01,-7.867892941449678226e-03,-3.914527157268445079e-02,6.608761035938914841e-02,2.756324436315269952e-02,7.842155521597984347e-01
3.125000000000000000e-02,2.812500000000000000e-01,-1.179257573362226148e-02,1.284434088137051400e-01,2.687754829648145161e-02,8.824857429626997707e-01,8.352301284069112430e-01
9.375000000000000000e-02,2.812500000000000000e-01,-4.535343072226470651e-02,1.832291222042288781e-01,2.194980283533658899e-02,6.697681418472865023e-01,1.285852143901948796e-01
1.562500000000000000e-01,2.812500000000000000e-01,-8.982312740794827499e-02,1.597074086640370982e-01,1.743596840056992406e-02,5.060983681051230976e-01,-6.740111846684309072e-01
2.187500000000000000e-01,2.812500000000000000e-01,-1.322655842587250052e-01,1.211084322267685642e-01,1.333436997985077040e-02,3.964456261815040850e-01,-7.681925649845616766e-01
2.812500000000000000e-01,2.812500000000000000e-01,-1.677096490876503476e-01,8.782629495249776042e-02,1.013265149970457579e-02,3.302106439853560449e-01,-6.627129099556214875e-01
3.437500000000000000e-01,2.812500000000000000e-01,-1.949873856949813355e-01,6.102625517800469579e-02,8.233609157131865919e-03,2.930511792555339778e-01,-5.665698037185787905e-01
4.062500000000000000e-01,2.812500000000000000e-01,-2.140238994743350054e-01,3.636803071177394098e-02,7.975845484548634359e-03,2.730713053228610021e-01,-5.266394322586556154e-01
4.687500000000000000e-01,2.812500000000000000e-01,-2.246637560762524966e-01,9.734981277546433942e-03,9.647441674775639534e-03,2.620956455882367253e-01,-5.262024355789001184e-01
5.312500000000000000e-01,2.812500000000000000e-01,-2.263732765041960304e-01,-2.103079882711098025e-02,1.346210700664557565e-02,2.548683977372061538e-01,-5.348785226443353302e-01
5.937500000000000000e-01,2.812500000000000000e-01,-2.182976251958170799e-01,-5.612742954044339094e-02,1.956940020029054872e-02,2.475352634467601898e-01,-5.224115177631671880e-01
6.562500000000000000e-01,2.812500000000000000e-01,-1.994670290097465271e-01,-9.347604921362345776e-02,2.739498909357842085e-02,2.365035662967894248e-01,-4.563397589299287294e-01
7.187500000000000000e-01,2.812500000000000000e-01,-1.693596797694347511e-01,-1.281815587882099150e-01,3.568875020005113363e-02,2.186188292851040937e-01,-3.034915941335398770e-01
7.812500000000000000e-01,2.812500000000000000e-01,-1.289758939689364392e-01,-1.522694603649160650e-01,4.261355455106795309e-02,1.909207449403870771e-01,-3.453281978133904140e-02
8.437500000000000000e-01,2.812500000000000000e-01,-8.234776158478589181e-02,-1.550644411667559119e-01,4.630525668890568547e-02,1.509041072015779028e-01,3.646541280656211415e-01
9.062500000000000000e-01,2.812500000000000000e-01,-3.802438208756495075e-02,-1.253664216416300603e-01,4.587410533955403602e-02,9.755831119059420187e-02,8.754337033984274097e-01
9.687500000000000000e-01,2.812500000000000000e-01,-8.914609971738592792e-03,-5.592777448587272354e-02,4.210198114035493266e-02,3.354453678457079008e-02,1.132401247411827683e+00
3.125000000000000000e-02,3.437500000000000000e-01,-9.107235044556747164e-03,1.493432195918841243e-01,1.292644056925762452e-02,8.871984451039416353e-01,1.149099128482663490e+00
9.375000000000000000e-02,3.437500000000000000e-01,-3.709598852903527033e-02,2.238789198991708584e-01,8.128873044174473109e-03,6.801494178624243325e-01,2.949506026645277723e-01
1.562500000000000000e-01,3.437500000000000000e-01,-7.700943276876426324e-02,2.034407518945076654e-01,2.913203759710929208e-03,5.193543843265018278e-01,-7.335435436505463036e-01
2.187500000000000000e-01,3.437500000000000000e-01,-1.171953494121491246e-01,1.600034624904595471e-01,-2.380865047655760652e-03,4.118849206535529772e-01,-9.458456388582249241e-01
2.812500000000000000e-01,3.437500000000000000e-01,-1.522083443070203490e-01,1.193883244126033305e-01,-7.039030325455844506e-03,3.483308617687033704e-01,-8.957882829819076020e-01
3.437500000000000000e-01,3.437500000000000000e-01,-1.803772442241635687e-01,8.491086224237333335e-02,-1.052697918827494653e-02,3.146124665956384625e-01,-8.278997573183117797e-01
4.062500000000000000e-01,3.437500000000000000e-01,-2.014494109317200854e-01,5.259210413431546910e-02,-1.241334650760409636e-02,2.985960635648797767e-01,-8.059244160030731852e-01
4.687500000000000000e-01,3.437500000000000000e-01,-2.152620254421787060e-01,1.796337896738099335e-02,-1.228949721890219490e-02,2.916545798469227790e-01,-8.181043503754813484e-01
5.312500000000000000e-01,3.437500000000000000e-01,-2.211907253970580856e-01,-2.162097613412260894e-02,-9.808710620740075659e-03,2.879866338712424034e-01,-8.333893494835716842e-01
5.937500000000000000e-01,3.437500000000000000e-01,-2.180938810318008847e-01,-6.670974790706787894e-02,-4.550919327600239095e-03,2.835933345020708596e-01,-8.193466631376984388e-01
6.562500000000000000e-01,3.437500000000000000e-01,-2.044027187788974298e-01,-1.154154892859729914e-01,3.120838291234174708e-03,2.743067286947690753e-01,-7.364220965210179770e-01
7.187500000000000000e-01,3.437500000000000000e-01,-1.785688370611048237e-01,-1.621833496739648051e-01,1.201164754200822679e-02,2.563856200406154362e-01,-5.363946503039714875e-01
7.812500000000000000e-01,3.437500000000000000e-01,-1.402759645102316099e-01,-1.969443278305327283e-01,2.004118607932173571e-02,2.262069904855419644e-01,-1.693746974656140658e-01
8.437500000000000000e-01,3.437500000000000000e-01,-9.246519211151343898e-02,-2.048284784840079809e-01,2.477073275253292503e-02,1.805247800061092756e-01,3.986603682764006118e-01
9.062500000000000000e-01,3.437500000000000000e-01,-4.395544063011072589e-02,-1.684355153030016317e-01,2.467646518194715338e-02,1.176716974759794698e-01,1.143773382706641417e+00
9.687500000000000000e-01,3.437500000000000000e-01,-1.054075455641345117e-02,-7.538313901402476924e-02,2.037696826233801120e-02,4.057746107234685290e-02,1.520543621989854266e+00
3.125000000000000000e-02,4.062500000000000000e-01,-6.358566179381726011e-03,1.648090208158226044e-01,-3.019840655088916470e-03,8.930248082900246187e-01,1.450028891993846436e+00
9.375000000000000000e-02,4.062500000000000000e-01,-2.812472375270713698e-02,2.581680297330363194e-01,-7.480570758089187533e-03,6.936616781438305068e-01,4.788134929367858783e-01
1.562500000000000000e-01,4.062500000000000000e-01,-6.200564186034129843e-02,2.429460044080053727e-01,-1.306798437296977089e-02,5.367700814630326223e-01,-7.430935863064139779e-01
2.187500000000000000e-01,4.062500000000000000e-01,-9.808730688335122461e-02,1.967657916433566134e-01,-1.913420516895072282e-02,4.315118399605975541e-01,-1.070764710414932930e+00
2.812500000000000000e-01,4.062500000000000000e-01,-1.308287139629981111e-01,1.503803972342243611e-01,-2.480063285374998344e-02,3.700869501502712100e-01,-1.078388528997878737e+00
3.437500000000000000e-01,4.062500000000000000e-01,-1.582961363084802175e-01,1.095551116833776151e-01,-2.946164960254609583e-02,3.391126621271088326e-01,-1.041738382362469739e+00
4.062500000000000000e-01,4.062500000000000000e-01,-1.802308307489431938e-01,7.095471584133067333e-02,-3.264938794370830094e-02,3.264852132067995183e-01,-1.044402829581528191e+00
4.687500000000000000e-01,4.062500000000000000e-01,-1.966137925477554060e-01,2.979634356963661856e-02,-3.388040092346336629e-02,3.232194328157962371e-01,-1.082664253426003587e+00
5.312500000000000000e-01,4.062500000000000000e-01,-2.068727346931984457e-01,-1.726629863605583584e-02,-3.267062606431359734e-02,3.229418284380188298e-01,-1.124011977719711952e+00
5.937500000000000000e-01,4.062500000000000000e-01,-2.096738054554551645e-01,-7.136019900813511674e-02,-2.829763952153403761e-02,3.214834085539887698e-01,-1.132429861599887122e+00
6.562500000000000000e-01,4.062500000000000000e-01,-2.028878687115162061e-01,-1.312421371817481530e-01,-2.073994228102423593e-02,3.141196719590750863e-01,-1.060438974302399195e+00
7.187500000000000000e-01,4.062500000000000000e-01,-1.838391870259980521e-01,-1.912392651815003342e-01,-1.097822123211278367e-02,2.964585852925718523e-01,-8.405880727117942541e-01
7.812500000000000000e-01,4.062500000000000000e-01,-1.504491855957778568e-01,-2.395712863040906360e-01,-1.231826974091933952e-03,2.640962074221753775e-01,-3.929981393390409306e-01
8.437500000000000000e-01,4.062500000000000000e-01,-1.036714950918048717e-01,-2.567899829131412015e-01,5.379220763416660278e-03,2.128732775902929530e-01,3.548349982775238498e-01
9.062500000000000000e-01,4.062500000000000000e-01,-5.155071545591190935e-02,-2.171045419911640517e-01,6.308407252069155730e-03,1.401530410139462390e-01,1.395753998273015828e+00
9.687500000000000000e-01,4.062500000000000000e-01,-1.287781014251665468e-02,-9.880170371295488030e-02,1.599321367265135740e-03,4.860879539325877602e-02,1.936536278208631057e+00
3.125000000000000000e-02,4.687500000000000000e-01,-3.642828709360119554e-03,1.748104157045644591e-01,-1.917200408511637866e-02,8.996110394396857890e-01,1.722610703472178484e+00
9.375000000000000000e-02,4.687500000000000000e-01,-1.881069155395073342e-02,2.851006552622105117e-01,-2.316798852255783081e-02,7.095658235067971997e-01,6.661552628742399840e-01
1.562500000000000000e-01,4.687500000000000000e-01,-4.552497257014222198e-02,2.766085780026568131e-01,-2.894344368028965719e-02,5.574903538477292697e-01,-7.144196420551753857e-01
2.187500000000000000e-01,4.687500000000000000e-01,-7.591536778406351993e-02,2.295752782856363694e-01,-3.555932992634198986e-02,4.544443007418299540e-01,-1.154208766049495738e+00
2.812500000000000000e-01,4.687500000000000000e-01,-1.046204581422645191e-01,1.790174080297925463e-01,-4.198544387323191462e-02,3.945115388081798513e-01,-1.222502314694057457e+00
3.437500000000000000e-01,4.687500000000000000e-01,-1.295856278217485391e-01,1.333506929127755702e-01,-4.756535103749264665e-02,3.653967320508879069e-01,-1.219658046837392540e+00
4.062500000000000000e-01,4.687500000000000000e-01,-1.506578253477700580e-01,9.016602657841717161e-02,-5.183339619076312438e-02,3.553565596965844176e-01,-1.251087601787149950e+00
4.687500000000000000e-01,4.687500000000000000e-01,-1.681500082413147634e-01,4.446017752490703800e-02,-5.428149110258487925e-02,3.552699313135687098e-01,-1.324958317346532466e+00
5.312500000000000000e-01,4.687500000000000000e-01,-1.818457707598658268e-01,-7.975427927332145311e-03,-5.430473421423136909e-02,3.582766761497941932e-01,-1.409240170730454711e+00
5.937500000000000000e-01,4.687500000000000000e-01,-1.905159868775073151e-01,-6.917978283696060715e-02,-5.091598030994292506e-02,3.598452748929857892e-01,-1.463576221158133794e+00
6.562500000000000000e-01,4.687500000000000000e-01,-1.917269131644627478e-01,-1.389975638099061883e-01,-4.353390636078580123e-02,3.548351637176838103e-01,-1.432467559453686423e+00
7.187500000000000000e-01,4.687500000000000000e-01,-1.818244770944730249e-01,-2.124349563088501203e-01,-3.272740206120127587e-02,3.380720788570008017e-01,-1.228195919523956459e+00
7.812500000000000000e-01,4.687500000000000000e-01,-1.567019148244923610e-01,-2.768881588769417368e-01,-2.065220497561125884e-02,3.041630848271047460e-01,-7.322986501871173726e-01
8.437500000000000000e-01,4.687500000000000000e-01,-1.143528225832773360e-01,-3.085998930854780831e-01,-1.112208982473732871e-02,2.477994620611934373e-01,1.902419215189110613e-01
9.062500000000000000e-01,4.687500000000000000e-01,-6.043641121405139705e-02,-2.713318228239460783e-01,-8.151548841780945076e-03,1.650670026926866485e-01,1.593184247478126592e+00
9.687500000000000000e-01,4.687500000000000000e-01,-1.600211277607398869e-02,-1.276816266315455306e-01,-1.293275298257092268e-02,5.777224116478400090e-02,2.354858751643059911e+00
3.125000000000000000e-02,5.312500000000000000e-01,-1.104424998111944341e-03,1.795576694120365191e-01,-3.400695049762378352e-02,9.066113116368541558e-01,1.954393772989079459e+00
9.375000000000000000e-02,5.312500000000000000e-01,-9.595969313894784497e-03,3.040128087151118819e-01,-3.742658332232221691e-02,7.272791967643839062e-01,8.474621682399732236e-01
1.562500000000000000e-01,5.312500000000000000e-01,-2.822856358001851057e-02,3.030432998320706783e-01,-4.322758782403171574e-02,5.809801296677359339e-01,-6.539509266635036289e-01
2.187500000000000000e-01,5.312500000000000000e-01,-5.140238110002853106e-02,2.567047691901538364e-01,-5.025116676240983654e-02,4.803111331832792819e-01,-1.200881915494891539e+00
2.812500000000000000e-01,5.312500000000000000e-01,-7.424050999910172810e-02,2.034311363825492269e-01,-5.730985000944695956e-02,4.213182632700888663e-01,-1.332808044167245853e+00
3.437500000000000000e-01,5.312500000000000000e-01,-9.469026190518151087e-02,1.543518861455826785e-01,-6.366856029767781200e-02,3.931066528538809113e-01,-1.364779585367319914e+00
4.062500000000000000e-01,5.312500000000000000e-01,-1.127353959134179961e-01,1.082821648798680536e-01,-6.886096941119257409e-02,3.846561520756196506e-01,-1.423856200803485628e+00
4.687500000000000000e-01,5.312500000000000000e-01,-1.291354573851881682e-01,6.023628358877103350e-02,-7.238571189933670769e-02,3.870805247608646305e-01,-1.534424471443190496e+00
5.312500000000000000e-01,5.312500000000000000e-01,-1.443576737137592381e-01,5.166444855926043654e-03,-7.355976837376407285e-02,3.934063236397470908e-01,-1.671317363718978655e+00
5.937500000000000000e-01,5.312500000000000000e-01,-1.577489136932624936e-01,-6.026019952307407057e-02,-7.122179772553485777e-02,3.978881836324817955e-01,-1.791435651886339908e+00
6.562500000000000000e-01,5.312500000000000000e-01,-1.670845972516949163e-01,-1.373705372784048695e-01,-6.411013913006077813e-02,3.958472393197307593e-01,-1.832069828551579294e+00
7.187500000000000000e-01,5.312500000000000000e-01,-1.682052921525390432e-01,-2.228437240094970351e-01,-5.217144855985429014e-02,3.809533848906688780e-01,-1.688060801340219630e+00
7.812500000000000000e-01,5.312500000000000000e-01,-1.550767910990161480e-01,-3.047304544997984088e-01,-3.718519918485482106e-02,3.464879086972642575e-01,-1.196919221275952960e+00
8.437500000000000000e-01,5.312500000000000000e-01,-1.218953992286730958e-01,-3.562880815741794605e-01,-2.349042371970427867e-02,2.856326316011867372e-01,-1.348246537122776978e-01
9.062500000000000000e-01,5.312500000000000000e-01,-6.978047993674517391e-02,-3.296749649963985895e-01,-1.697890051134415962e-02,1.928388475925451317e-01,1.681866594597297926e+00
9.687500000000000000e-01,5.312500000000000000e-01,-1.993476171309805159e-02,-1.636185011207175743e-01,-2.105725730240599197e-02,6.840558678477304255e-02,2.725094289990742435e+00
3.125000000000000000e-02,5.937500000000000000e-01,9.682282731556714900e-04,1.796938661369927859e-01,-4.632671440343377051e-02,9.134674672519835781e-01,2.133313884679393979e+00
9.375000000000000000e-02,5.937500000000000000e-01,-1.257832163913228437e-03,3.145942167430073599e-01,-4.900978622610158847e-02,7.463005436444788421e-01,1.014823226136908785e+00
1.562500000000000000e-01,5.937500000000000000e-01,-1.108914626216231207e-02,3.209258001685479922e-01,-5.456468723257106718e-02,6.068892318285118437e-01,-5.665246202273657161e-01
2.187500000000000000e-01,5.937500000000000000e-01,-2.541729179672352901e-02,2.763242319082477305e-01,-6.181146804721755067e-02,5.091768091501359672e-01,-1.213207948136119541e+00
2.812500000000000000e-01,5.937500000000000000e-01,-4.037233566592993150e-02,2.216048464327349532e-01,-6.942253359123670697e-02,4.509047009280622853e-01,-1.412239761398700999e+00
3.437500000000000000e-01,5.937500000000000000e-01,-5.413715115351473012e-02,1.703927434890615267e-01,-7.649204015547284019e-02,4.227702140223191241e-01,-1.480524344024654049e+00
4.062500000000000000e-01,5.937500000000000000e-01,-6.679140280414599951e-02,1.229406931952569532e-01,-8.248452379904214204e-02,4.147489787191205868e-01,-1.562624247062052163e+00
4.687500000000000000e-01,5.937500000000000000e-01,-7.946266933485796047e-02,7.464908327586423920e-02,-8.689667361097783149e-02,4.185313677552335299e-01,-1.701584941184564936e+00
5.312500000000000000e-01,5.937500000000000000e-01,-9.342758340683859908e-02,1.994077556938457507e-02,-8.900289411075701373e-02,4.273628963248192747e-01,-1.887768248162486673e+00
5.937500000000000000e-01,5.937500000000000000e-01,-1.091235125260457406e-01,-4.594736113782221104e-02,-8.762628645410994177e-02,4.350096730608382645e-01,-2.082868879157231401e+00
6.562500000000000000e-01,5.937500000000000000e-01,-1.253017090819383006e-01,-1.261694955493317671e-01,-8.077412560221008953e-02,4.366756164094496295e-01,-2.221635010299589208e+00
7.187500000000000000e-01,5.937500000000000000e-01,-1.381767941483391104e-01,-2.200489857713252284e-01,-6.760872864825342998e-02,4.249127982694773653e-01,-2.187958666965221788e+00
7.812500000000000000e-01,5.937500000000000000e-01,-1.405313697296806663e-01,-3.182991182101515548e-01,-4.914255524834788141e-02,3.913150026474881971e-01,-1.777198314273906510e+00
8.437500000000000000e-01,5.937500000000000000e-01,-1.224442513658428044e-01,-3.939879280980072562e-01,-2.979930097415466744e-02,3.269908254423309346e-01,-6.541228048119189786e-01
9.062500000000000000e-01,5.937500000000000000e-01,-7.800015508525173780e-02,-3.885341340450897962e-01,-1.755947936711287766e-02,2.242089004531189478e-01,1.586127097953046405e+00
9.687500000000000000e-01,5.937500000000000000e-01,-2.452597127355478704e-02,-2.080792341073703922e-01,-1.937571386688113906e-02,8.108731503491385662e-02,2.961331534004779442e+00
3.125000000000000000e-02,6.562500000000000000e-01,2.032040628992977209e-03,1.766935972348441242e-01,-5.575599921589809854e-02,9.199219342570994495e-01,2.242048087228337483e+00
