x,y,u,v,pressure,theta,vorticity
5.520833333333332593e-01,1.041666666666666609e-02,-2.687845033647389553e-02,1.078352503582048706e-04,6.216236185823029170e-02,2.033534872281060613e-01,2.138411284111863431e+00
5.729166666666666297e-01,1.041666666666666609e-02,-2.704676682944934935e-02,6.048124261724669272e-05,6.597354883969330785e-02,1.964700188846040807e-01,2.138789546789007900e+00
5.937500000000000000e-01,1.041666666666666609e-02,-2.710747247171284291e-02,2.243996462480100929e-07,6.992209718355378578e-02,1.895789442917573675e-01,2.129531811343257530e+00
6.145833333333332593e-01,1.041666666666666609e-02,-2.703429607543757565e-02,-7.340079592151824974e-05,7.399921565537109780e-02,1.826199992574582265e-01,2.109051586252831623e+00
6.354166666666666297e-01,1.041666666666666609e-02,-2.680092836755616770e-02,-1.599669119598954507e-04,7.818704483638699854e-02,1.755399181938906705e-01,2.075862629267716475e+00
6.562500000000000000e-01,1.041666666666666609e-02,-2.638238673017238162e-02,-2.585747254238966470e-04,8.245846495203118520e-02,1.682913965402393075e-01,2.028607764714744022e+00
6.770833333333332593e-01,1.041666666666666609e-02,-2.575605349826144697e-02,-3.677585064870369201e-04,8.677727194358977880e-02,1.608320934179374995e-01,1.966150713972291131e+00
6.979166666666666297e-01,1.041666666666666609e-02,-2.490292450579285194e-02,-4.853704859815603833e-04,9.109826992450709149e-02,1.531237971292075395e-01,1.887660541296607652e+00
7.187500000000000000e-01,1.041666666666666609e-02,-2.380906860491562721e-02,-6.084854148956613104e-04,9.536775149456089284e-02,1.451317722645240338e-01,1.792699439357696267e+00
7.395833333333332593e-01,1.041666666666666609e-02,-2.246724225266731600e-02,-7.333409373526517377e-04,9.952450270202392590e-02,1.368242987543314138e-01,1.681312671585874607e+00
7.604166666666666297e-01,1.041666666666666609e-02,-2.087857744990641307e-02,-8.553238654082555379e-04,1.035014294640773935e-01,1.281724151110964216e-01,1.554117772984266566e+00
7.812500000000000000e-01,1.041666666666666609e-02,-1.905424487804515538e-02,-9.690087064530062723e-04,1.072278552407282814e-01,1.191498862747111254e-01,1.412389419012014757e+00
8.020833333333332593e-01,1.041666666666666609e-02,-1.701698903428201098e-02,-1.068247137310134216e-03,1.106324822472110059e-01,1.097334302252055416e-01,1.258136396572636206e+00
8.229166666666666297e-01,1.041666666666666609e-02,-1.480244924734863340e-02,-1.146292649623243147e-03,1.136469462950741860e-01,9.990325705588533334e-02,1.094167666317525045e+00
8.437500000000000000e-01,1.041666666666666609e-02,-1.246023565550908110e-02,-1.195920942216305467e-03,1.162098475998502023e-01,8.964399952656015857e-02,9.241451311769754984e-01
8.645833333333332593e-01,1.041666666666666609e-02,-1.005484184873035522e-02,-1.209472864562421719e-03,1.182711477255196098e-01,7.894614393003179798e-02,7.526198874990642773e-01
8.854166666666666297e-01,1.041666666666666609e-02,-7.666658666088241661e-03,-1.178710318079693141e-03,1.197969673140146241e-01,6.780809989985443764e-02,5.850419714693486650e-01
9.062500000000000000e-01,1.041666666666666609e-02,-5.393567031841772427e-03,-1.094381316166775225e-03,1.207752557301428054e-01,5.623906658082397647e-02,4.277093702722086777e-01
9.270833333333332593e-01,1.041666666666666609e-02,-3.353555675176355180e-03,-9.456300404986393111e-04,1.212238151803224084e-01,4.426283659020407296e-02,2.875537951771803269e-01
9.479166666666666297e-01,1.041666666666666609e-02,-1.687327207810316015e-03,-7.205984268674002881e-04,1.212041728419514519e-01,3.192257697198074701e-02,1.714994522314012837e-01
9.687500000000000000e-01,1.041666666666666609e-02,-5.522916158008194095e-04,-4.144371651420990276e-04,1.208479496851514456e-01,1.928631374459709863e-02,8.484221837525612875e-02
9.895833333333332593e-01,1.041666666666666609e-02,-6.892722532936020453e-05,-6.892722532936019098e-05,1.204037297402671958e-01,6.451962425649802185e-03,3.296795541883595221e-02
1.041666666666666609e-02,3.125000000000000000e-02,-1.713221179665428816e-03,3.197921048320355800e-03,-2.214072111274062449e-02,9.641555002877638669e-01,2.084735873411657225e-01
3.125000000000000000e-02,3.125000000000000000e-02,-6.957245683243636070e-03,6.819721927046113429e-03,-2.322185097616913732e-02,8.929942692433497919e-01,2.587781416853678906e-01
5.208333333333332871e-02,3.125000000000000000e-02,-1.476102223388782095e-02,8.144394733418814508e-03,-2.280027806572108851e-02,8.234212651894506907e-01,3.297294243318886209e-01
7.291666666666665741e-02,3.125000000000000000e-02,-2.333771281211364373e-02,8.017454008539755955e-03,-2.109216965653555251e-02,7.566004743493057738e-01,4.635346079280219245e-01
9.375000000000000000e-02,3.125000000000000000e-02,-3.156141209904284733e-02,7.119479690319922491e-03,-1.838194472706219246e-02,6.935730313622739951e-01,6.294043886396191168e-01
1.145833333333333287e-01,3.125000000000000000e-02,-3.882132053368640701e-02,5.904392861035453501e-03,-1.496564778816173932e-02,6.351265976975536409e-01,8.028536988408225827e-01
1.354166666666666574e-01,3.125000000000000000e-02,-4.486900637073902576e-02,4.646785155508151126e-03,-1.110918024743685895e-02,5.817477603880791825e-01,9.679585423528743737e-01
1.562500000000000000e-01,3.125000000000000000e-02,-4.968660748500872137e-02,3.498214628788746255e-03,-7.029702447376703911e-03,5.336339714055456929e-01,1.116061381541544995e+00
1.770833333333333148e-01,3.125000000000000000e-02,-5.338809366287051994e-02,2.530858612409362350e-03,-2.891832491594283072e-03,4.907397531138437130e-01,1.243712778371043992e+00
1.979166666666666574e-01,3.125000000000000000e-02,-5.615130857976331769e-02,1.767741263226831148e-03,1.188601294426633315e-03,4.528364480717819163e-01,1.350812583081662854e+00
2.187500000000000000e-01,3.125000000000000000e-02,-5.817400172240279332e-02,1.202866925524094131e-03,5.137550251862348094e-03,4.195715958399649503e-01,1.439190818703862007e+00
2.395833333333333148e-01,3.125000000000000000e-02,-5.964713448977283089e-02,8.144286995114243324e-04,8.914766201211843377e-03,3.905203358201272956e-01,1.511613488869596233e+00
2.604166666666666297e-01,3.125000000000000000e-02,-6.074009961975929822e-02,5.733599395603724939e-04,1.250603194995957707e-02,3.652258955656132455e-01,1.571128012837901489e+00
2.812500000000000000e-01,3.125000000000000000e-02,-6.159388346685022719e-02,4.487285252984231040e-04,1.591619162121832298e-02,3.432291069038925779e-01,1.620658564956883207e+00
3.020833333333333148e-01,3.125000000000000000e-02,-6.231931106396234460e-02,4.109622175671187941e-04,1.916324468751314652e-02,3.240883601575015316e-01,1.662776682694007135e+00
3.229166666666666297e-01,3.125000000000000000e-02,-6.299834217562755301e-02,4.335798268234837202e-04,2.227357227534578626e-02,3.073919333738618365e-01,1.699590231134327611e+00
3.437500000000000000e-01,3.125000000000000000e-02,-6.368699964228786981e-02,4.939108422535308822e-04,2.527824213598200975e-02,2.927646239617656687e-01,1.732709048275650199e+00
3.645833333333333148e-01,3.125000000000000000e-02,-6.441896962665782933e-02,5.731603248136045827e-04,2.821026517769737590e-02,2.798703485416343395e-01,1.763257498478551177e+00
3.854166666666666297e-01,3.125000000000000000e-02,-6.520925750499759199e-02,6.560845202398565400e-04,3.110263918151502660e-02,2.684120355316366169e-01,1.791913175719881401e+00
4.062500000000000000e-01,3.125000000000000000e-02,-6.605753868887957736e-02,7.304706511589547637e-04,3.398700514596043887e-02,2.581298046681551606e-01,1.818957769510721745e+00
4.270833333333333148e-01,3.125000000000000000e-02,-6.695102801889527000e-02,7.865557794701159280e-04,3.689275038275281748e-02,2.487981471937595890e-01,1.844331163501047088e+00
4.479166666666666297e-01,3.125000000000000000e-02,-6.786681823474205455e-02,8.164725319826165399e-04,3.984641265429454682e-02,2.402225997644970301e-01,1.867683557523077020e+00
4.687500000000000000e-01,3.125000000000000000e-02,-6.877371934128258257e-02,8.137728772005037910e-04,4.287126531936236162e-02,2.322362400925022941e-01,1.888423057895755264e+00
4.895833333333333148e-01,3.125000000000000000e-02,-6.963367706158193893e-02,7.730537633812230346e-04,4.598699027308170151e-02,2.246962134459341565e-01,1.905757976868995840e+00
5.104166666666666297e-01,3.125000000000000000e-02,-7.040286913966470328e-02,6.896885054917532062e-04,4.920937056942219223e-02,2.174804160304016631e-01,1.918734198957934955e+00
5.312500000000000000e-01,3.125000000000000000e-02,-7.103258094688716384e-02,5.596534125820347427e-04,5.254995632061065791e-02,2.104844047598286583e-01,1.926268576165604207e+00
5.520833333333332593e-01,3.125000000000000000e-02,-7.146995429801800137e-02,3.794284280208480532e-04,5.601567554165733098e-02,2.036185654514527099e-01,1.927179562786100808e+00
5.729166666666666297e-01,3.125000000000000000e-02,-7.165868781290965495e-02,1.459380728217103565e-04,5.960838228146131401e-02,1.968055478009468340e-01,1.920216289384936381e+00
5.937500000000000000e-01,3.125000000000000000e-02,-7.153965956063342013e-02,-1.435550405709461153e-04,6.332440402074390740e-02,1.899779712556373956e-01,1.904148598711581819e+00
6.145833333333332593e-01,3.125000000000000000e-02,-7.105296644484129787e-02,-4.894908677717097183e-04,6.715499362103598269e-02,1.830761129254815656e-01,1.877853349135876648e+00
6.354166666666666297e-01,3.125000000000000000e-02,-7.014065344205144825e-02,-8.895575507809781388e-04,7.108170270683863978e-02,1.760470691055361359e-01,1.840306147742029497e+00
6.562500000000000000e-01,3.125000000000000000e-02,-6.874894429232644710e-02,-1.339234873711628131e-03,7.507800112443389906e-02,1.688437565220760606e-01,1.790612895547749828e+00
6.770833333333332593e-01,3.125000000000000000e-02,-6.683092458629634469e-02,-1.831451296140329922e-03,7.910909017650077923e-02,1.614238674905772164e-01,1.728094102740047155e+00
6.979166666666666297e-01,3.125000000000000000e-02,-6.434954923700982043e-02,-2.356182038083383303e-03,8.313198933032511784e-02,1.537490305180997108e-01,1.652351087628997961e+00
7.187500000000000000e-01,3.125000000000000000e-02,-6.128095881721984384e-02,-2.900120183461034080e-03,8.709602384867194680e-02,1.457841705611096217e-01,1.563329753487308960e+00
7.395833333333332593e-01,3.125000000000000000e-02,-5.761800880262933633e-02,-3.446482535626098007e-03,9.094382331140690723e-02,1.374970705858691300e-01,1.461382575924015770e+00
7.604166666666666297e-01,3.125000000000000000e-02,-5.337386493829547607e-02,-3.974990934229581142e-03,9.461291815695130336e-02,1.288581413846219270e-01,1.347327751101172089e+00
7.812500000000000000e-01,3.125000000000000000e-02,-4.858548607674639808e-02,-4.462053071042013097e-03,9.803798362411322853e-02,1.198404149801428759e-01,1.222504130578024206e+00
8.020833333333332593e-01,3.125000000000000000e-02,-4.331680593446371463e-02,-4.881138758766955660e-03,1.011537296738329872e-01,1.104197900407507954e-01,1.088820871420734360e+00
8.229166666666666297e-01,3.125000000000000000e-02,-3.766144586475015515e-02,-5.203300884813354642e-03,1.038983779873389468e-01,1.005755769647256881e-01,9.488011497472650380e-01
8.437500000000000000e-01,3.125000000000000000e-02,-3.174484932916565860e-02,-5.397722834450238705e-03,1.062176170851949486e-01,9.029141713108193579e-02,8.056189204844268481e-01
8.645833333333332593e-01,3.125000000000000000e-02,-2.572581752622588730e-02,-5.432096582046987837e-03,1.080689082235116727e-01,7.955668602700713410e-02,6.631242892912948550e-01
8.854166666666666297e-01,3.125000000000000000e-02,-1.979748729750184857e-02,-5.272600011961284076e-03,1.094260612813283962e-01,6.836853192284317315e-02,5.258408071966447217e-01
9.062500000000000000e-01,3.125000000000000000e-02,-1.418763877372225882e-02,-4.883431780311243281e-03,1.102841387467523304e-01,5.673474267020919837e-02,3.988826625959822625e-01
9.270833333333332593e-01,3.125000000000000000e-02,-9.157368296717923600e-03,-4.226861410023922093e-03,1.106649345813160434e-01,4.467765062609984489e-02,2.876481479241525530e-01
9.479166666666666297e-01,3.125000000000000000e-02,-4.994636024952905408e-03,-3.268327796473175732e-03,1.106231784925769679e-01,3.223922334793390132e-02,1.969276249567903370e-01
9.687500000000000000e-01,3.125000000000000000e-02,-1.994002231182968529e-03,-2.002377181315758044e-03,1.102519217853986377e-01,1.948721512960377780e-02,1.285995401027873464e-01
9.895833333333332593e-01,3.125000000000000000e-02,-4.102496900757036740e-04,-5.481041407344230260e-04,1.096780824871770588e-01,6.521519040287888404e-03,8.489428382804187212e-02
1.041666666666666609e-02,5.208333333333332871e-02,-2.185147649424444474e-03,7.096289877410229090e-03,-1.387257061966971905e-02,9.637149104866096216e-01,3.921902755192600010e-01
3.125000000000000000e-02,5.208333333333332871e-02,-8.965108055346648550e-03,1.494533800745665234e-02,-1.560830371087270838e-02,8.916652949906724857e-01,3.333643662267550267e-01
5.208333333333332871e-02,5.208333333333332871e-02,-1.925032315746686568e-02,1.810777030577268021e-02,-1.592157246368240339e-02,8.211936727242018508e-01,2.392979835364155983e-01
7.291666666666665741e-02,5.208333333333332871e-02,-3.084076534709799186e-02,1.822121120404284270e-02,-1.510735136345687027e-02,7.535241011806536049e-01,2.400699784180095608e-01
9.375000000000000000e-02,5.208333333333332871e-02,-4.229676952045186011e-02,1.659542595509990240e-02,-1.342590977961018173e-02,6.897717076333086395e-01,3.071368621599086524e-01
1.145833333333333287e-01,5.208333333333332871e-02,-5.276543955783204176e-02,1.415702506827921578e-02,-1.111009422440655328e-02,6.307819693964265007e-01,4.140183259335045163e-01
1.354166666666666574e-01,5.208333333333332871e-02,-6.183003782468129983e-02,1.150643705216627261e-02,-8.361700108663078224e-03,5.770704168993248118e-01,5.399140394561043887e-01
1.562500000000000000e-01,5.208333333333332871e-02,-6.937443710340825131e-02,9.000563125127265807e-03,-5.347990825001865817e-03,5.288346325280629534e-01,6.702176465377742698e-01
1.770833333333333148e-01,5.208333333333332871e-02,-7.547158565876865843e-02,6.827144849293045013e-03,-2.200798669296889082e-03,4.860074211148720513e-01,7.956411224657883308e-01
1.979166666666666574e-01,5.208333333333332871e-02,-8.029928832240616765e-02,5.062372606873461953e-03,9.818950034115037084e-04,4.483255696658099421e-01,9.109484863589502046e-01
2.187500000000000000e-01,5.208333333333332871e-02,-8.408099320655032516e-02,3.712633608661105797e-03,4.132568687961010734e-03,4.153973054254014308e-01,1.013754013829571088e+00
2.395833333333333148e-01,5.208333333333332871e-02,-8.704688031453697294e-02,2.743681891731088694e-03,7.209684001366373218e-03,3.867595901060967289e-01,1.103541199339960865e+00
2.604166666666666297e-01,5.208333333333332871e-02,-8.941025708934165206e-02,2.100448652131856747e-03,1.019277026811660908e-02,3.619221695218934332e-01,1.180922190197403632e+00
2.812500000000000000e-01,5.208333333333332871e-02,-9.135487995096339131e-02,1.720046521439600948e-03,1.307758521530558854e-02,3.403987316866118329e-01,1.247106539236347844e+00
3.020833333333333148e-01,5.208333333333332871e-02,-9.302968407270195694e-02,1.539875940276622416e-03,1.587171074788571584e-02,3.217271572831142401e-01,1.303536082415165165e+00
3.229166666666666297e-01,5.208333333333332871e-02,-9.454824006758331956e-02,1.502253210660549820e-03,1.859078885736013820e-02,3.054813300556565858e-01,1.351645580033991267e+00
3.437500000000000000e-01,5.208333333333332871e-02,-9.599097550970973891e-02,1.556630367203199524e-03,2.125547141053066302e-02,2.912768428634495144e-01,1.392715765249489035e+00
3.645833333333333148e-01,5.208333333333332871e-02,-9.740878501284966351e-02,1.660220287373817463e-03,2.388906027967974133e-02,2.787725420402881182e-01,1.427792560301351488e+00
3.854166666666666297e-01,5.208333333333332871e-02,-9.882711339956959384e-02,1.777640822739337198e-03,2.651575291421502667e-02,2.676694013403748684e-01,1.457652296149415161e+00
4.062500000000000000e-01,5.208333333333332871e-02,-1.002499475350614316e-01,1.880029668033294989e-03,2.915937824627366781e-02,2.577078059676014554e-01,1.482797713267071993e+00
4.270833333333333148e-01,5.208333333333332871e-02,-1.016634102133716078e-01,1.943948770921647513e-03,3.184250087451975797e-02,2.486639935569897042e-01,1.503473506703796536e+00
4.479166666666666297e-01,5.208333333333332871e-02,-1.030388304618524431e-01,1.950290004858706242e-03,3.458577957376302026e-02,2.403461464168037132e-01,1.519693379389541299e+00
4.687500000000000000e-01,5.208333333333332871e-02,-1.043352843283671116e-01,1.883310377379611954e-03,3.740748244084789176e-02,2.325904473564132102e-01,1.531273100936427767e+00
4.895833333333333148e-01,5.208333333333332871e-02,-1.055016726821673412e-01,1.729862337301705643e-03,4.032308042499446743e-02,2.252572851639596252e-01,1.537866019753804769e+00
5.104166666666666297e-01,5.208333333333332871e-02,-1.064784396770253466e-01,1.478839004512043538e-03,4.334486040854620970e-02,2.182277109111191715e-01,1.538998933784012868e+00
5.312500000000000000e-01,5.208333333333332871e-02,-1.071990468427756193e-01,1.120821886534466858e-03,4.648151627221991378e-02,2.114001906862168212e-01,1.534107320056209645e+00
5.520833333333332593e-01,5.208333333333332871e-02,-1.075913141256550909e-01,6.479005880787131952e-04,4.973768794254447567e-02,2.046876633815026547e-01,1.522569861503285438e+00
5.729166666666666297e-01,5.208333333333332871e-02,-1.075787623557468153e-01,5.364765774723106702e-05,5.311340765095164118e-02,1.980148759847464024e-01,1.503743842258427277e+00
5.937500000000000000e-01,5.208333333333332871e-02,-1.070824263586221681e-01,-6.666288748973379008e-04,5.660569648865940162e-02,1.913156308713623022e-01,1.477144616663148335e+00
6.145833333333332593e-01,5.208333333333332871e-02,-1.060241881329758024e-01,-1.511348374883795045e-03,6.020541095780453100e-02,1.845297964509326205e-01,1.442447549365042603e+00
6.354166666666666297e-01,5.208333333333332871e-02,-1.043300951960806494e-01,-2.474105983353910333e-03,6.389409223270878235e-02,1.776042328146285598e-01,1.399386719022724268e+00
6.562500000000000000e-01,5.208333333333332871e-02,-1.019331511233546317e-01,-3.543339663589736496e-03,6.764593143021538357e-02,1.704912085443860137e-01,1.347837992731143242e+00
6.770833333333332593e-01,5.208333333333332871e-02,-9.877692161013516825e-02,-4.701595725511770706e-03,7.142741654244640082e-02,1.631473679015504608e-01,1.287861795556660915e+00
6.979166666666666297e-01,5.208333333333332871e-02,-9.481955537765512920e-02,-5.924779190478512980e-03,7.519732516575612646e-02,1.555329291421413129e-01,1.219734414555665669e+00
7.187500000000000000e-01,5.208333333333332871e-02,-9.003810883109622520e-02,-7.181559997414784131e-03,7.890713878312508034e-02,1.476111142630515127e-01,1.143972116228237912e+00
7.395833333333332593e-01,5.208333333333332871e-02,-8.443305366693651393e-02,-8.433047900422548093e-03,8.250197583829904646e-02,1.393478067629318196e-01,1.061349557127503118e+00
7.604166666666666297e-01,5.208333333333332871e-02,-7.803280428120450141e-02,-9.632818819499015112e-03,8.592213062712435179e-02,1.307114373200042035e-01,9.729137280287224465e-01
7.812500000000000000e-01,5.208333333333332871e-02,-7.089806481000020255e-02,-1.072734351852594817e-02,8.910527276374680117e-02,1.216731036170069780e-01,8.799949259908610433e-01
8.020833333333332593e-01,5.208333333333332871e-02,-6.312577315725061144e-02,-1.165682010631529514e-02,9.198931069723469134e-02,1.122069409747386004e-01,7.842165484699367139e-01
8.229166666666666297e-01,5.208333333333332871e-02,-5.485241456250129766e-02,-1.235633820172787715e-02,9.451585599020612127e-02,1.022907775124963226e-01,6.875051882744187548e-01
8.437500000000000000e-01,5.208333333333332871e-02,-4.625648637292716081e-02,-1.275721024269435566e-02,9.663414892786126309e-02,9.190713447707977990e-02,5.921003618915249289e-01
8.645833333333332593e-01,5.208333333333332871e-02,-3.755989774671202042e-02,-1.278822960295778605e-02,9.830522726632776043e-02,8.104467227844826260e-02,5.005567804471992011e-01
8.854166666666666297e-01,5.208333333333332871e-02,-2.902802749754602313e-02,-1.237666746894052448e-02,9.950603668553933967e-02,6.970023640192100911e-02,4.157164973552253118e-01
9.062500000000000000e-01,5.208333333333332871e-02,-2.096793937140366965e-02,-1.144930097325394178e-02,1.002330580313917918e-01,5.788171811201132250e-02,3.405945361601877552e-01
9.270833333333332593e-01,5.208333333333332871e-02,-1.372379118817797575e-02,-9.935410877311253580e-03,1.005047353437204527e-01,4.561198892814601058e-02,2.780559386537628241e-01
9.479166666666666297e-01,5.208333333333332871e-02,-7.668160685635081950e-03,-7.778141103493755801e-03,1.003611974316254152e-01,3.293414038661020976e-02,2.300541980137084108e-01
9.687500000000000000e-01,5.208333333333332871e-02,-3.190382131011540012e-03,-4.970976222688654189e-03,9.985776625694461894e-02,1.991807703419463949e-02,1.960880797098336625e-01
9.895833333333332593e-01,5.208333333333332871e-02,-6.976429703351014937e-04,-1.655996801145228139e-03,9.904438997094200392e-02,6.668170820593414573e-03,1.707266867043188974e-01
1.041666666666666609e-02,7.291666666666665741e-02,-2.356386399541751057e-03,1.163782392637642549e-02,-7.453548902716048558e-03,9.633027128582192233e-01,6.295009116080386713e-01
3.125000000000000000e-02,7.291666666666665741e-02,-9.835947180995976286e-03,2.466332514586688784e-02,-9.600820999407573553e-03,8.904116741675468516e-01,4.733958863803994221e-01
5.208333333333332871e-02,7.291666666666665741e-02,-2.145589835131894718e-02,3.029494943980563099e-02,-1.045556406984241016e-02,8.190782012393121869e-01,2.239361188221443977e-01
7.291666666666665741e-02,7.291666666666665741e-02,-3.485297293020348658e-02,3.102154883852555056e-02,-1.032391902226473257e-02,7.505758347300882649e-01,1.023108108560265295e-01
9.375000000000000000e-02,7.291666666666665741e-02,-4.842296749146933477e-02,2.882108705523691444e-02,-9.445381661701588577e-03,6.860893924551780820e-01,7.804965568165639356e-02
1.145833333333333287e-01,7.291666666666665741e-02,-6.116107301718272382e-02,2.513813953123576056e-02,-8.009990748762890050e-03,6.265270176492782062e-01,1.214098223922228659e-01
1.354166666666666574e-01,7.291666666666665741e-02,-7.252188662456199308e-02,2.095073446343826556e-02,-6.171949507977992494e-03,5.724439866541795041e-01,2.070750659579598529e-01
1.562500000000000000e-01,7.291666666666665741e-02,-8.229163496028921165e-02,1.687041332830944637e-02,-4.057248824554118838e-03,5.240501832879722599e-01,3.154249469233791903e-01
1.770833333333333148e-01,7.291666666666665741e-02,-9.047799761719883815e-02,1.324080585838089200e-02,-1.767224492072668601e-03,4.812667489194946135e-01,4.323319836638105373e-01
1.979166666666666574e-01,7.291666666666665741e-02,-9.722200675201818354e-02,1.022042339624247738e-02,6.196080720460503399e-04,4.438021835572752427e-01,5.482992205918654216e-01
2.187500000000000000e-01,7.291666666666665741e-02,-1.027324430137772915e-01,7.846723965195354089e-03,3.045871976085377797e-03,4.112277454562785484e-01,6.574286055313488530e-01
2.395833333333333148e-01,7.291666666666665741e-02,-1.072402027521337786e-01,6.083238381539971852e-03,5.473125222376515331e-03,3.830414029534986997e-01,7.564577409851370726e-01
2.604166666666666297e-01,7.291666666666665741e-02,-1.109688262482759341e-01,4.852892433269815134e-03,7.879086564198715947e-03,3.587165465317030955e-01,8.439536248902776983e-01
2.812500000000000000e-01,7.291666666666665741e-02,-1.141172286468866148e-01,4.060628000534072940e-03,1.025454653999867405e-02,3.377358455376072710e-01,9.196785553183164375e-01
3.020833333333333148e-01,7.291666666666665741e-02,-1.168511078087066113e-01,3.607977744740689316e-03,1.260028624687917209e-02,3.196126191337146372e-01,9.841128695007225202e-01
3.229166666666666297e-01,7.291666666666665741e-02,-1.193001535834506133e-01,3.401753175821847948e-03,1.492426377298512741e-02,3.039026693342094521e-01,1.038109551897267835e+00
3.437500000000000000e-01,7.291666666666665741e-02,-1.215588561176366433e-01,3.358568378354344526e-03,1.723922058712382827e-02,2.902093482440429306e-01,1.082654943683660331e+00
3.645833333333333148e-01,7.291666666666665741e-02,-1.236893158503446638e-01,3.406551512070621866e-03,1.956075793041064936e-02,2.781841399593180664e-01,1.118712182859246340e+00
3.854166666666666297e-01,7.291666666666665741e-02,-1.257249604638970841e-01,3.485282598314901233e-03,2.190585825249975749e-02,2.675244807995718066e-01,1.147127306295005367e+00
